Product ID : 961 # of JPs covered : 1 : 117 : Litigation, 
OID,Confidence at Map Node,Error at Map Node
us_000542820,0.027724, 0.041223
us_000575641,0.027724, 0.041257
us_000507314,0.027724, 0.041339
us_000557529,0.027724, 0.041342
us_000512961,0.027724, 0.041342
us_000560472,0.027724, 0.041424
us_000549384,0.027724, 0.041424
us_000466118,0.027724, 0.041570
us_000461792,0.027724, 0.041581
us_000561893,0.027724, 0.041603
us_000480345,0.027724, 0.041605
us_000480008,0.027724, 0.041605
us_000539160,0.027724, 0.041613
us_000558024,0.027724, 0.041613
us_000544961,0.027724, 0.041613
us_000547551,0.027724, 0.041614
us_000539072,0.027724, 0.041646
us_000597776,0.027724, 0.041719
us_000582758,0.027724, 0.041737
us_000538810,0.027724, 0.041763
us_000487970,0.027724, 0.041774
us_000500512,0.027724, 0.041795
us_000353921,0.027724, 0.041798
us_000321863,0.027724, 0.041842
us_000496956,0.027724, 0.041916
us_000489717,0.027724, 0.041916
us_000563189,0.027724, 0.041928
us_000597770,0.027724, 0.041965
us_000498599,0.027724, 0.041981
us_000601789,0.027724, 0.042003
us_000596323,0.027724, 0.042011
us_000533851,0.027724, 0.042106
us_000474640,0.027724, 0.042206
us_000587912,0.027724, 0.042237
us_000588522,0.027724, 0.042237
us_000544901,0.027724, 0.042402
us_000568388,0.027724, 0.042423
us_000587488,0.027724, 0.042455
us_000613779,0.027724, 0.042470
us_000417692,0.027724, 0.042864
us_000499890,0.027724, 0.043022
us_000588536,0.027724, 0.043052
us_000588537,0.027724, 0.043052
us_000568321,0.027724, 0.043096
us_000468414,0.027724, 0.043370
us_000601929,0.027724, 0.043384
us_000507193,0.027724, 0.043438
us_000532174,0.027724, 0.043462
us_000573345,0.027724, 0.043701
us_000583315,0.027724, 0.043919
us_000561718,0.027724, 0.043933
us_000596301,0.027724, 0.044004
us_000572627,0.027724, 0.044147
us_000468829,0.027724, 0.044303
us_000574163,0.027724, 0.044316
us_000537571,0.027724, 0.044347
us_000490442,0.027724, 0.044479
us_000535591,0.027724, 0.044912
us_000584310,0.027724, 0.044922
us_000559089,0.027724, 0.044931
us_000483303,0.027724, 0.044948
us_000513175,0.027724, 0.045013
us_000586983,0.027724, 0.045032
us_000576428,0.027724, 0.045066
us_000562971,0.027724, 0.045150
us_000611022,0.027724, 0.045277
us_000513388,0.027724, 0.045300
us_000498043,0.027724, 0.045314
us_000597510,0.027724, 0.045323
us_000580704,0.027724, 0.045363
us_000598678,0.027724, 0.045438
us_000487065,0.027724, 0.045485
us_000585643,0.027724, 0.045505
us_000576933,0.027724, 0.045661
us_000538497,0.027724, 0.045774
us_000537453,0.027724, 0.045785
us_000579037,0.027724, 0.045789
us_000485021,0.027724, 0.045853
us_000534441,0.027724, 0.045873
us_000489639,0.027724, 0.046049
us_000485075,0.027724, 0.046190
us_000557855,0.027724, 0.046456
us_000493697,0.027724, 0.046458
us_000614845,0.027724, 0.046606
us_000593117,0.027724, 0.046768
us_000535972,0.027724, 0.046780
us_000532153,0.027724, 0.046825
us_000485372,0.027724, 0.046836
us_000542149,0.027724, 0.046963
us_000485674,0.027724, 0.047120
us_000530295,0.027724, 0.047177
us_000532182,0.027724, 0.047177
us_000497397,0.027724, 0.047177
us_000246223,0.027724, 0.047245
us_000596865,0.027724, 0.047341
us_000564702,0.027724, 0.047355
us_000570361,0.027724, 0.047635
us_000488281,0.027724, 0.047987
us_000523335,0.027724, 0.047987
us_000613526,0.027724, 0.048222
us_000570066,0.027724, 0.048222
us_000538721,0.027724, 0.048414
us_000563329,0.027724, 0.048485
us_000489745,0.027724, 0.048562
us_000553188,0.027724, 0.048638
us_000587921,0.027724, 0.048693
us_000539086,0.027724, 0.048736
pr_000937457,0.027724, 0.048934
us_000599801,0.027724, 0.048936
us_000482098,0.027724, 0.049074
us_000580822,0.027724, 0.049089
us_000544810,0.027724, 0.049128
us_000522161,0.027724, 0.049295
us_000488018,0.027724, 0.049373
us_000470390,0.027724, 0.049379
us_000610622,0.027724, 0.049874
us_000540611,0.027724, 0.050028
pr_000937550,0.027724, 0.050108
us_000549308,0.027724, 0.050530
us_000598669,0.027724, 0.050532
us_000204328,0.027724, 0.050758
us_000611534,0.027724, 0.050893
us_000544980,0.027724, 0.050907
us_000059431,0.027724, 0.051012
us_000558149,0.027724, 0.051055
us_000599002,0.027724, 0.051094
us_000475863,0.027724, 0.051566
us_000561455,0.027724, 0.052032
us_000476743,0.027724, 0.052218
us_000561747,0.027724, 0.052246
us_000479702,0.027724, 0.052332
us_000566563,0.027724, 0.052535
us_000542357,0.027724, 0.052728
us_000408890,0.027724, 0.052939
us_000507014,0.027724, 0.053253
us_000422310,0.027724, 0.054496
us_000598543,0.027724, 0.054577
us_000591994,0.027724, 0.054844
us_000376916,0.027724, 0.055041
us_000592046,0.027724, 0.056104
us_000522398,0.027724, 0.056307
us_000500603,0.027724, 0.057170
us_000495104,0.027724, 0.057258
us_000614494,0.027724, 0.057578
us_000598475,0.027724, 0.057711
us_000561233,0.027724, 0.058409
us_000591087,0.027724, 0.058553
us_000476704,0.027724, 0.058674
us_000512282,0.027724, 0.059325
us_000496370,0.027724, 0.059868
us_000023480,0.027724, 0.060075
us_000602711,0.027724, 0.060143
us_000578078,0.027724, 0.060271
us_000577228,0.027724, 0.060669
us_000583256,0.027724, 0.060730
us_000613620,0.027724, 0.060982
us_000615596,0.027724, 0.061405
us_000481327,0.027724, 0.061563
us_000533630,0.027724, 0.061772
us_000538442,0.027724, 0.062335
us_000577563,0.027724, 0.062428
us_000591147,0.027724, 0.062879
us_000499448,0.027724, 0.064296
us_000499618,0.027724, 0.064588
us_000110742,0.027724, 0.064701
us_000616341,0.027724, 0.064809
us_000545240,0.027724, 0.065184
us_000568092,0.027724, 0.066841
us_000582743,0.027724, 0.067507
us_000561994,0.027724, 0.067557
us_000283312,0.027724, 0.067558
us_000110476,0.027724, 0.070091
us_000560213,0.027724, 0.070118
us_000595005,0.027724, 0.070728
us_000493588,0.027724, 0.071076
us_000056616,0.027724, 0.071226
us_000533623,0.027724, 0.071489
us_000575343,0.027724, 0.071638
us_000485867,0.027724, 0.072156
us_000530476,0.027724, 0.075296
us_000588642,0.027724, 0.078264
us_000517834,0.027724, 0.078648
us_000493232,0.027724, 0.079601
us_000466121,0.027724, 0.080161
us_000153631,0.027724, 0.080673
us_000547406,0.027724, 0.080710
us_000495073,0.027724, 0.081762
us_000598482,0.027724, 0.082222
us_000491851,0.027724, 0.082298
us_000568271,0.027724, 0.082580
us_000045665,0.027724, 0.082625
us_000538265,0.027724, 0.083514
us_000572646,0.027724, 0.083610
us_000056450,0.027724, 0.084490
us_000583681,0.027724, 0.085515
us_000572645,0.027724, 0.086155
us_000506458,0.027724, 0.086929
us_000611380,0.027724, 0.087667
us_000557187,0.027724, 0.089448
us_000522156,0.027724, 0.089874
us_000534503,0.027724, 0.091122
us_000481775,0.027724, 0.091189
us_000534827,0.027724, 0.091441
us_000114529,0.027724, 0.091473
us_000599038,0.027724, 0.092023
us_000558641,0.027724, 0.093398
us_000499613,0.027724, 0.094296
us_000488372,0.027724, 0.095755
us_000497380,0.027724, 0.096254
us_000573592,0.027724, 0.097531
us_000464236,0.027724, 0.097756
us_000595990,0.027724, 0.100782
us_000579699,0.027724, 0.103057
us_000483004,0.027724, 0.103998
us_000575378,0.027724, 0.104942
us_000489514,0.027724, 0.104969
us_000568421,0.027724, 0.105767
us_000483154,0.027724, 0.109424
us_000590940,0.027724, 0.110408
us_000564418,0.027724, 0.110503
us_000547808,0.027724, 0.111452
us_000481377,0.027724, 0.112782
us_000588716,0.027724, 0.116174
us_000561227,0.027724, 0.116555
us_000499529,0.027724, 0.117168
us_000483171,0.027724, 0.119421
us_000025348,0.027724, 0.120009
us_000060181,0.027724, 0.125443
us_000560168,0.027724, 0.144251
us_000582805,0.027724, 0.148044
us_000591133,0.027724, 0.149388
us_000578372,0.027724, 0.153725
us_000421182,0.027724, 0.163409
us_000552421,0.027724, 0.169044
us_000575066,0.027724, 0.175976
us_000475000,0.027724, 0.185860
us_000523383,0.027724, 0.204364
us_000580227,0.027724, 0.208598
us_000469514,0.027724, 0.237625
us_000472440,0.027724, 0.245016
us_000193208,0.027724, 0.263311
us_000564718,0.027724, 0.284913
us_000547820,0.027724, 0.320314
us_000545672,0.027724, 0.766927
us_000498669,0.024356, 0.000017
us_000566219,0.024356, 0.000017
us_000569411,0.024356, 0.000017
us_000512754,0.024356, 0.000017
us_000498534,0.024356, 0.000017
us_000518473,0.024356, 0.000017
us_000528490,0.024356, 0.000017
us_000527199,0.024356, 0.000017
us_000517826,0.024356, 0.000017
us_000529483,0.024356, 0.000017
us_000544409,0.024356, 0.000017
us_000518763,0.024356, 0.000017
us_000527486,0.024356, 0.000017
us_000547890,0.024356, 0.000017
us_000509848,0.024356, 0.000017
us_000510522,0.024356, 0.000060
us_000499401,0.024356, 0.000060
us_000490417,0.024356, 0.000077
us_000529299,0.024356, 0.000128
us_000511958,0.024356, 0.000128
us_000574943,0.024356, 0.000128
us_000569753,0.024356, 0.000182
us_000498568,0.024356, 0.002052
us_000569209,0.024356, 0.002656
us_000548710,0.024356, 0.005820
us_000549337,0.024356, 0.043172
us_000584346,0.024356, 0.279290
us_000564614,0.024356, 0.286104
us_000614723,0.024356, 0.287976
us_000613601,0.024356, 0.296309
us_000560007,0.024356, 0.299308
us_000498123,0.024356, 0.299345
us_000551033,0.024356, 0.303727
us_000581984,0.024356, 0.304373
us_000613618,0.024356, 0.413255
us_000587773,0.024356, 0.477963
us_000509318,0.019478, 0.000049
pr_001140044,0.019478, 0.000134
us_000574891,0.019478, 0.000193
us_000538772,0.019478, 0.000241
us_000469156,0.019478, 0.000358
us_000520822,0.019478, 0.000599
us_000399227,0.019478, 0.000798
us_000595945,0.019478, 0.002234
us_000574612,0.019478, 0.002270
us_000582790,0.019478, 0.002285
us_000590923,0.019478, 0.002538
us_000578669,0.019478, 0.004879
us_000498739,0.019478, 0.006954
us_000500811,0.019478, 0.007117
us_000542591,0.019478, 0.010960
us_000474831,0.019478, 0.011087
us_000477100,0.019478, 0.011426
us_000567577,0.019478, 0.016933
us_000541047,0.019478, 0.050445
us_000489748,0.019478, 0.064570
us_000505960,0.019478, 0.094732
us_000496814,0.019478, 0.160824
us_000528291,0.019478, 0.167918
us_000496767,0.019478, 0.186675
us_000587892,0.019478, 0.192965
us_000494914,0.019478, 0.221113
us_000472265,0.019478, 0.225970
us_000545612,0.019478, 0.230799
us_000472231,0.019478, 0.237705
us_000515645,0.019478, 0.237705
us_000472211,0.019478, 0.240541
us_000496204,0.019478, 0.245986
us_000512051,0.019478, 0.483121
us_000482848,0.019478, 2.237583
us_000494890,0.019478, 2.627225
us_000589497,0.019478, 4.033882
pr_001402651,0.012996, 0.000000
pr_000627445,0.012996, 0.000000
pr_000458770,0.012996, 0.000000
pr_000200845,0.012996, 0.000000
pr_001068239,0.012996, 0.000000
pr_001055610,0.012996, 0.000000
pr_000743136,0.012996, 0.000000
pr_000223620,0.012996, 0.000000
pr_001102792,0.012996, 0.000000
pr_000298685,0.012996, 0.000000
pr_001049842,0.012996, 0.000000
pr_001068906,0.012996, 0.000000
pr_001016055,0.012996, 0.000000
pr_000237681,0.012996, 0.000000
pr_000126696,0.012996, 0.000000
pr_000526790,0.012996, 0.000000
pr_001068965,0.012996, 0.000000
pr_000633988,0.012996, 0.000000
pr_001068155,0.012996, 0.000000
pr_001111364,0.012996, 0.000000
pr_001059575,0.012996, 0.000000
pr_001904547,0.012996, 0.000000
pr_001108080,0.012996, 0.000000
pr_000658682,0.012996, 0.000000
pr_001105335,0.012996, 0.000000
pr_000630071,0.012996, 0.000000
pr_001151110,0.012996, 0.000000
pr_000754243,0.012996, 0.000000
pr_001978409,0.012996, 0.000000
pr_001961052,0.012996, 0.000000
pr_001070700,0.012996, 0.000000
pr_000903037,0.012996, 0.000000
pr_000259792,0.012996, 0.000000
pr_001071431,0.012996, 0.000000
pr_000937857,0.012996, 0.000000
pr_001064188,0.012996, 0.000000
pr_001402290,0.012996, 0.000000
pr_000858465,0.012996, 0.000000
pr_001123681,0.012996, 0.000000
pr_000127335,0.012996, 0.000000
pr_001018044,0.012996, 0.000000
pr_000211051,0.012996, 0.000000
pr_001013254,0.012996, 0.000000
pr_001068050,0.012996, 0.000000
pr_000627703,0.012996, 0.000000
pr_001059878,0.012996, 0.000000
pr_001067168,0.012996, 0.000000
pr_001014945,0.012996, 0.000000
pr_000703328,0.012996, 0.000000
pr_001679954,0.012996, 0.000000
pr_001903418,0.012996, 0.000000
pr_001073256,0.012996, 0.000000
pr_000899260,0.012996, 0.000018
us_000491431,0.012996, 0.000031
us_000596977,0.012996, 0.000055
us_000594459,0.012996, 0.000055
us_000615892,0.012996, 0.000055
us_000615663,0.012996, 0.000094
us_000614794,0.012996, 0.000110
pr_001108384,0.012996, 0.000184
us_000587449,0.012996, 0.000254
us_000589977,0.012996, 0.000408
us_000592405,0.012996, 0.000492
us_000574986,0.012996, 0.000616
us_000468487,0.012996, 0.000730
us_000586884,0.012996, 0.000750
us_000612378,0.012996, 0.001227
us_000475252,0.012996, 0.039574
us_000587405,0.012996, 0.070969
us_000587338,0.012996, 0.071802
us_000539058,0.012996, 0.073564
us_000591102,0.012996, 0.074643
us_000593191,0.012996, 0.074824
us_000614680,0.012996, 0.075017
us_000493583,0.012996, 0.075038
us_000582234,0.012996, 0.075074
us_000581967,0.012996, 0.075480
us_000614760,0.012996, 0.075552
us_000577253,0.012996, 0.075552
us_000587493,0.012996, 0.075552
us_000578900,0.012996, 0.075635
us_000574497,0.012996, 0.075635
us_000610744,0.012996, 0.075680
us_000570494,0.012996, 0.075752
us_000571897,0.012996, 0.075835
us_000613626,0.012996, 0.075835
us_000594465,0.012996, 0.075835
us_000597901,0.012996, 0.075835
us_000613642,0.012996, 0.075835
us_000530037,0.012996, 0.075835
us_000579319,0.012996, 0.075835
us_000487322,0.012996, 0.075835
us_000588337,0.012996, 0.075835
us_000581987,0.012996, 0.075835
us_000552956,0.012996, 0.075835
us_000572072,0.012996, 0.076983
us_000576605,0.012996, 0.077199
us_000600915,0.012996, 0.077640
us_000494298,0.012996, 0.077640
us_000490464,0.012996, 0.078338
us_000509733,0.012996, 0.078418
us_000559067,0.012996, 0.078499
us_000526474,0.012996, 0.078499
us_000536207,0.012996, 0.078499
us_000576064,0.012996, 0.078499
us_000510679,0.012996, 0.078534
us_000560212,0.012996, 0.079079
us_000601988,0.012996, 0.079079
us_000493538,0.012996, 0.079239
us_000493660,0.012996, 0.079239
us_000493672,0.012996, 0.079239
us_000493610,0.012996, 0.079239
us_000464997,0.012996, 0.079239
us_000493642,0.012996, 0.079239
us_000613986,0.012996, 0.079239
us_000575335,0.012996, 0.079279
us_000591965,0.012996, 0.079450
us_000594981,0.012996, 0.079573
us_000485937,0.012996, 0.079703
us_000560344,0.012996, 0.079739
us_000566861,0.012996, 0.079897
us_000502948,0.012996, 0.080097
us_000514191,0.012996, 0.080097
us_000561076,0.012996, 0.080097
us_000604794,0.012996, 0.080097
us_000565016,0.012996, 0.080097
us_000517822,0.012996, 0.080097
us_000559598,0.012996, 0.080097
us_000594984,0.012996, 0.080097
us_000511532,0.012996, 0.080097
us_000583244,0.012996, 0.080995
us_000584289,0.012996, 0.081236
us_000559098,0.012996, 0.081600
us_000597483,0.012996, 0.081884
us_000533006,0.012996, 0.082014
us_000559907,0.012996, 0.082365
us_000614735,0.012996, 0.082365
us_000576065,0.012996, 0.082704
us_000493625,0.012996, 0.082838
us_000578922,0.012996, 0.083599
us_000572372,0.012996, 0.083951
us_000595158,0.012996, 0.084118
us_000586008,0.012996, 0.084263
us_000496873,0.012996, 0.084428
us_000499776,0.012996, 0.085609
us_000498594,0.012996, 0.085609
us_000596328,0.012996, 0.085965
us_000532996,0.012996, 0.089050
us_000534879,0.012996, 0.100443
us_000583641,0.012996, 0.103174
us_000541174,0.012996, 0.105380
us_000530450,0.012996, 0.107547
us_000588680,0.012996, 0.110181
us_000586768,0.012996, 0.118982
us_000496895,0.012996, 0.124339
us_000576536,0.012996, 0.128737
us_000583993,0.012996, 0.129111
us_000595880,0.012996, 0.129111
us_000493773,0.012996, 0.171646
us_000595926,0.012996, 0.182501
us_000583712,0.012996, 0.193031
us_000472913,0.012996, 0.196939
us_000517819,0.012996, 0.217226
us_000499534,0.012996, 0.289267
us_000579290,0.012996, 0.290435
us_000559906,0.012996, 0.304641
us_000592710,0.012996, 0.344658
us_000484855,0.009489, 0.000000
us_000493502,0.009489, 0.000000
us_000490760,0.009489, 0.000000
pr_000078881,0.009489, 0.000001
pr_001064456,0.009489, 0.000001
pr_000770246,0.009489, 0.000002
pr_001108023,0.009489, 0.000009
us_000498292,0.009489, 0.000012
pr_000620298,0.009489, 0.000016
pr_000748050,0.009489, 0.000026
pr_000293577,0.009489, 0.000026
pr_000620186,0.009489, 0.000057
pr_002130604,0.009489, 0.000057
pr_000294246,0.009489, 0.000100
pr_000199778,0.009489, 0.000216
us_000520513,0.009489, 0.000318
pr_000828624,0.009489, 0.000343
us_000504645,0.009489, 0.000351
pr_002184349,0.009489, 0.001188
us_000558504,0.009489, 0.016236
us_000572232,0.009489, 0.046967
us_000566899,0.009489, 0.062572
us_000560063,0.009489, 0.618205
us_000579707,0.009489, 0.647647
us_000485952,0.009489, 0.664130
us_000486155,0.009489, 0.667454
us_000464633,0.009489, 0.667931
us_000591851,0.009489, 0.673551
us_000512297,0.009489, 0.691347
us_000467927,0.009489, 0.696758
us_000276236,0.009489, 0.701831
us_000526265,0.009489, 0.719038
us_000563171,0.009489, 0.723081
us_000557923,0.009489, 0.723569
us_000475834,0.009489, 0.738308
us_000464370,0.009489, 0.738322
us_000601275,0.009489, 0.741227
us_000459924,0.009489, 0.744011
us_000520136,0.009489, 0.744208
us_000579537,0.009489, 0.748109
us_000560536,0.009489, 0.749009
us_000515347,0.009489, 0.752606
us_000467318,0.009489, 0.757256
us_000114604,0.009489, 0.760080
us_000193290,0.009489, 0.760638
us_000460174,0.009489, 0.762370
us_000573440,0.009489, 0.764286
us_000518001,0.009489, 0.767458
us_000475838,0.009489, 0.768868
us_000561238,0.009489, 0.774629
us_000475901,0.009489, 0.776828
us_000573538,0.009489, 0.777753
us_000390948,0.009489, 0.777842
us_000501356,0.009489, 0.780804
us_000466998,0.009489, 0.781643
us_000476283,0.009489, 0.782738
us_000174958,0.009489, 0.785114
us_000576828,0.009489, 0.785339
us_000001575,0.009489, 0.785920
us_000482975,0.009489, 0.786028
us_000509494,0.009489, 0.786386
us_000593134,0.009489, 0.788576
us_000590450,0.009489, 0.789495
us_000576829,0.009489, 0.790421
us_000587318,0.009489, 0.790938
us_000590317,0.009489, 0.792555
us_000497341,0.009489, 0.794462
us_000585381,0.009489, 0.797469
us_000485684,0.009489, 0.798443
us_000615582,0.009489, 0.798443
us_000466080,0.009489, 0.805122
us_000480546,0.009489, 0.806511
us_000487207,0.009489, 0.808709
us_000475703,0.009489, 0.809441
us_000581304,0.009489, 0.809683
us_000466371,0.009489, 0.814296
us_000500168,0.009489, 0.814661
us_000469946,0.009489, 0.818707
us_000506490,0.009489, 0.824176
us_000475814,0.009489, 0.824802
us_000500406,0.009489, 0.855146
us_000598377,0.009489, 0.877403
us_000591067,0.009489, 1.095220
pr_000674304,0.009131, 0.000000
pr_000629769,0.009131, 0.000000
us_000594433,0.009131, 0.185430
us_000597392,0.009131, 0.185921
us_000615634,0.009131, 0.189321
us_000599818,0.009131, 0.195361
us_000538280,0.009131, 0.195361
us_000597764,0.009131, 0.195361
us_000498044,0.009131, 0.196166
us_000538283,0.009131, 0.211875
us_000534910,0.009131, 0.212680
us_000557079,0.009131, 0.215663
us_000515701,0.009131, 0.216273
us_000570198,0.009131, 0.217788
us_000507090,0.009131, 0.220092
us_000568061,0.009131, 0.220092
us_000533759,0.009131, 0.220092
us_000570093,0.009131, 0.220092
us_000569431,0.009131, 0.220092
us_000566867,0.009131, 0.220092
us_000533528,0.009131, 0.220092
us_000570276,0.009131, 0.220092
us_000498087,0.009131, 0.220092
us_000553064,0.009131, 0.220369
us_000496987,0.009131, 0.237510
us_000489318,0.009131, 0.279164
pr_000637835,0.001727, 0.000000
pr_000160997,0.001727, 0.000012
pr_000699910,0.001727, 0.000012
us_000508513,0.001727, 0.000015
