Product ID : 906 # of JPs covered : 1 : 68 : Bankruptcy, 
OID,Confidence at Map Node,Error at Map Node
us_000489434,0.273318, 0.000003
us_000201775,0.273318, 0.000004
us_000495487,0.273318, 0.000004
us_000494695,0.273318, 0.000004
us_000517625,0.273318, 0.000004
us_000588060,0.273318, 0.000004
us_000516990,0.273318, 0.000004
us_000552602,0.273318, 0.000004
us_000492919,0.273318, 0.000004
us_000486918,0.273318, 0.000004
us_000513952,0.273318, 0.000004
us_000516250,0.273318, 0.000004
us_000616107,0.273318, 0.000004
us_000533665,0.273318, 0.000004
us_000606697,0.273318, 0.000004
us_000615042,0.273318, 0.000004
us_000496698,0.273318, 0.000004
us_000584695,0.273318, 0.000004
us_000599070,0.273318, 0.000004
us_000590120,0.273318, 0.000004
us_000599090,0.273318, 0.000004
pr_001664698,0.273318, 0.000008
pr_001977699,0.273318, 0.000008
pr_002083870,0.273318, 0.000008
pr_002113896,0.273318, 0.000008
pr_002112608,0.273318, 0.000008
pr_002082318,0.273318, 0.000008
pr_001756731,0.273318, 0.000008
pr_002084756,0.273318, 0.000008
pr_001663930,0.273318, 0.000008
pr_002116388,0.273318, 0.000008
us_000518578,0.273318, 0.000009
us_000564488,0.273318, 0.000014
pr_001665830,0.273318, 0.000015
pr_001966384,0.273318, 0.000015
us_000482131,0.273318, 0.000017
us_000484015,0.273318, 0.000021
us_000589697,0.273318, 0.000028
us_000615491,0.273318, 0.000028
us_000520693,0.273318, 0.000028
us_000510848,0.273318, 0.000028
us_000598108,0.273318, 0.000028
us_000491600,0.273318, 0.000028
us_000487024,0.273318, 0.000028
us_000534279,0.273318, 0.000028
us_000538400,0.273318, 0.000028
us_000514447,0.273318, 0.000028
us_000520559,0.273318, 0.000028
us_000516965,0.273318, 0.000028
us_000577257,0.273318, 0.000028
us_000527025,0.273318, 0.000028
us_000528908,0.273318, 0.000030
pr_002110409,0.273318, 0.000036
pr_002111460,0.273318, 0.000038
pr_002212401,0.273318, 0.000038
pr_001397154,0.273318, 0.000038
pr_002086675,0.273318, 0.000038
pr_002086141,0.273318, 0.000045
pr_002094124,0.273318, 0.000051
us_000489655,0.273318, 0.000063
us_000488049,0.273318, 0.000063
us_000500073,0.273318, 0.000063
us_000538170,0.273318, 0.000063
us_000557284,0.273318, 0.000063
us_000563128,0.273318, 0.000063
us_000503255,0.273318, 0.000073
us_000527054,0.273318, 0.000073
us_000502713,0.273318, 0.000073
pr_001054185,0.273318, 0.000073
us_000599169,0.273318, 0.000073
us_000611885,0.273318, 0.000073
us_000494142,0.273318, 0.000073
pr_000937983,0.273318, 0.000073
us_000579464,0.273318, 0.000073
us_000506203,0.273318, 0.000073
us_000496329,0.273318, 0.000073
us_000590550,0.273318, 0.000079
us_000590525,0.273318, 0.000079
us_000590845,0.273318, 0.000079
us_000590779,0.273318, 0.000079
us_000590748,0.273318, 0.000079
us_000590718,0.273318, 0.000079
us_000590822,0.273318, 0.000079
us_000590715,0.273318, 0.000079
us_000541137,0.273318, 0.000079
us_000590829,0.273318, 0.000079
us_000590834,0.273318, 0.000079
us_000590714,0.273318, 0.000079
us_000590860,0.273318, 0.000079
us_000590841,0.273318, 0.000079
us_000590556,0.273318, 0.000079
us_000590647,0.273318, 0.000079
us_000562222,0.273318, 0.000079
us_000590580,0.273318, 0.000079
us_000573157,0.273318, 0.000079
us_000590578,0.273318, 0.000079
us_000590765,0.273318, 0.000079
us_000537656,0.273318, 0.000079
us_000529735,0.273318, 0.000079
us_000590529,0.273318, 0.000079
us_000544061,0.273318, 0.000079
us_000590850,0.273318, 0.000079
us_000590707,0.273318, 0.000079
us_000590747,0.273318, 0.000079
us_000590644,0.273318, 0.000079
us_000590645,0.273318, 0.000079
us_000540032,0.273318, 0.000079
us_000590561,0.273318, 0.000079
us_000524609,0.273318, 0.000079
us_000544683,0.273318, 0.000079
us_000590831,0.273318, 0.000079
us_000590743,0.273318, 0.000079
us_000590657,0.273318, 0.000079
us_000545005,0.273318, 0.000079
us_000590563,0.273318, 0.000079
us_000497758,0.273318, 0.000079
us_000590515,0.273318, 0.000079
us_000590595,0.273318, 0.000079
us_000526887,0.273318, 0.000079
us_000573979,0.273318, 0.000083
us_000505885,0.273318, 0.000085
us_000567203,0.273318, 0.000099
pr_001660950,0.273318, 0.000099
us_000484477,0.273318, 0.000139
us_000585880,0.273318, 0.000139
us_000504555,0.273318, 0.000139
us_000582171,0.273318, 0.000139
us_000542316,0.273318, 0.000139
us_000499443,0.273318, 0.000139
us_000535772,0.273318, 0.000157
us_000174850,0.273318, 0.000160
us_000519007,0.273318, 0.000230
us_000489249,0.273318, 0.000240
us_000295517,0.273318, 0.000282
us_000465191,0.273318, 0.000291
us_000571428,0.273318, 0.000292
us_000484246,0.273318, 0.000344
us_000580089,0.273318, 0.000396
us_000519516,0.273318, 0.000443
us_000583768,0.273318, 0.000527
pr_000908124,0.273318, 0.000542
pr_000908130,0.273318, 0.000590
us_000549457,0.273318, 0.000616
us_000576071,0.273318, 0.000620
us_000589100,0.273318, 0.000635
pr_001036942,0.273318, 0.000639
us_000544731,0.273318, 0.000989
us_000557977,0.273318, 0.001038
us_000599871,0.273318, 0.001168
us_000611278,0.273318, 0.001203
us_000538591,0.273318, 0.001208
us_000507286,0.273318, 0.001251
us_000557127,0.273318, 0.001344
us_000548745,0.273318, 0.001489
us_000526568,0.273318, 0.001489
us_000556808,0.273318, 0.001496
us_000485552,0.273318, 0.001502
us_000522825,0.273318, 0.001538
us_000480574,0.273318, 0.001587
us_000537067,0.273318, 0.001594
us_000552871,0.273318, 0.001635
us_000512072,0.273318, 0.001832
us_000550459,0.273318, 0.001980
us_000549257,0.273318, 0.001992
pr_000226350,0.273318, 0.002099
us_000513899,0.273318, 0.002139
us_000561752,0.273318, 0.002253
us_000523157,0.273318, 0.002300
us_000494764,0.273318, 0.002344
us_000547195,0.273318, 0.002362
us_000524701,0.273318, 0.002398
us_000509043,0.273318, 0.002404
us_000539645,0.273318, 0.002438
us_000502020,0.273318, 0.002540
us_000566825,0.273318, 0.002605
us_000569854,0.273318, 0.002613
us_000532976,0.273318, 0.002713
us_000503893,0.273318, 0.002744
us_000542141,0.273318, 0.002824
us_000587580,0.273318, 0.003131
us_000526915,0.273318, 0.003168
us_000517459,0.273318, 0.003339
us_000556308,0.273318, 0.003365
us_000556336,0.273318, 0.003387
us_000500890,0.273318, 0.003388
us_000528763,0.273318, 0.003404
us_000532685,0.273318, 0.003502
us_000555484,0.273318, 0.003834
us_000563129,0.273318, 0.003848
us_000536785,0.273318, 0.003867
us_000577786,0.273318, 0.003874
us_000526235,0.273318, 0.004254
us_000502708,0.273318, 0.004254
us_000613996,0.273318, 0.004301
us_000519307,0.273318, 0.004308
us_000615725,0.273318, 0.004393
us_000595829,0.273318, 0.004394
us_000493854,0.273318, 0.004728
us_000492738,0.273318, 0.005030
us_000507371,0.273318, 0.006164
us_000564469,0.273318, 0.007449
us_000531346,0.273318, 0.008269
us_000563492,0.273318, 0.008638
us_000504595,0.273318, 0.009768
us_000528902,0.273318, 0.010292
us_000511335,0.273318, 0.011310
us_000540033,0.273318, 0.013401
us_000480975,0.273318, 0.016102
us_000605586,0.273318, 0.017546
us_000572498,0.273318, 0.019420
us_000535388,0.273318, 0.020265
us_000458704,0.273318, 0.021262
us_000486755,0.273318, 0.024909
us_000501411,0.273318, 0.029463
us_000572839,0.273318, 0.029629
us_000472038,0.273318, 0.030349
us_000497723,0.273318, 0.030859
us_000494579,0.273318, 0.032041
us_000481242,0.273318, 0.034038
us_000562930,0.273318, 0.034880
us_000530025,0.273318, 0.036607
us_000500589,0.273318, 0.040333
us_000478796,0.273318, 0.040442
us_000593309,0.273318, 0.042399
us_000592043,0.273318, 0.049421
us_000579054,0.273318, 0.055969
us_000516082,0.273318, 0.066339
us_000302679,0.273318, 0.066877
us_000547362,0.273318, 0.067653
us_000528730,0.273318, 0.068764
us_000560083,0.273318, 0.082274
us_000488361,0.273318, 0.092010
us_000496235,0.273318, 0.093503
us_000514614,0.273318, 0.093786
us_000473904,0.273318, 0.104884
us_000526920,0.273318, 0.114898
us_000471174,0.273318, 0.190850
us_000550323,0.273318, 0.191377
us_000508259,0.273318, 0.262400
us_000584909,0.268105, 0.000000
us_000606724,0.268105, 0.000000
us_000556872,0.268105, 0.000000
us_000578888,0.268105, 0.000000
us_000593003,0.268105, 0.000000
us_000555030,0.268105, 0.000000
us_000578042,0.268105, 0.000000
us_000586673,0.268105, 0.000000
us_000600189,0.268105, 0.000000
us_000578681,0.268105, 0.000000
us_000572275,0.268105, 0.000000
us_000586053,0.268105, 0.000000
us_000614903,0.268105, 0.000000
us_000604804,0.268105, 0.000000
us_000546096,0.268105, 0.000000
us_000558716,0.268105, 0.000000
us_000528043,0.268105, 0.000000
us_000529022,0.268105, 0.000000
us_000600176,0.268105, 0.000000
us_000594945,0.268105, 0.000000
us_000600362,0.268105, 0.000000
us_000528463,0.268105, 0.000000
us_000586055,0.268105, 0.000000
us_000529944,0.268105, 0.000000
pr_002206423,0.268105, 0.000000
pr_000998664,0.268105, 0.000000
pr_001659615,0.268105, 0.000000
pr_000398873,0.268105, 0.000000
pr_001720986,0.268105, 0.000000
pr_002137183,0.268105, 0.000000
pr_000735359,0.268105, 0.000000
pr_001988076,0.268105, 0.000000
pr_001702580,0.268105, 0.000000
pr_002219174,0.268105, 0.000000
pr_002219354,0.268105, 0.000000
pr_001753027,0.268105, 0.000000
pr_002113139,0.268105, 0.000000
pr_001095224,0.268105, 0.000000
pr_002144286,0.268105, 0.000000
pr_001737179,0.268105, 0.000000
pr_002077018,0.268105, 0.000000
pr_002093370,0.268105, 0.000000
pr_002210105,0.268105, 0.000000
pr_002082021,0.268105, 0.000000
pr_002173841,0.268105, 0.000000
pr_000380080,0.268105, 0.000000
pr_001665231,0.268105, 0.000000
pr_002159714,0.268105, 0.000000
pr_002172955,0.268105, 0.000000
pr_000873226,0.268105, 0.000000
pr_001968687,0.268105, 0.000000
pr_002096421,0.268105, 0.000000
pr_001926681,0.268105, 0.000000
pr_002056324,0.268105, 0.000000
pr_002199044,0.268105, 0.000000
pr_002111489,0.268105, 0.000000
pr_002069980,0.268105, 0.000000
pr_002058183,0.268105, 0.000000
pr_001987437,0.268105, 0.000000
pr_001732892,0.268105, 0.000000
pr_002233560,0.268105, 0.000000
pr_002077582,0.268105, 0.000000
pr_002084836,0.268105, 0.000000
pr_002197744,0.268105, 0.000000
pr_000902044,0.268105, 0.000000
pr_000897168,0.268105, 0.000000
pr_001875940,0.268105, 0.000000
pr_002157461,0.268105, 0.000000
pr_002082042,0.268105, 0.000000
pr_002114194,0.268105, 0.000000
pr_002079803,0.268105, 0.000000
pr_001664602,0.268105, 0.000000
pr_002168209,0.268105, 0.000000
pr_001845821,0.268105, 0.000000
pr_001699276,0.268105, 0.000000
pr_001406876,0.268105, 0.000000
us_000495336,0.268105, 0.000005
us_000464764,0.268105, 0.000005
us_000257941,0.268105, 0.000005
us_000595950,0.268105, 0.000005
us_000514973,0.268105, 0.000005
us_000522075,0.268105, 0.000005
pr_000094828,0.268105, 0.000006
us_000524555,0.268105, 0.000006
pr_001149756,0.268105, 0.000009
pr_001134261,0.268105, 0.000009
pr_000873761,0.268105, 0.000014
us_000460734,0.268105, 0.000015
pr_000892724,0.268105, 0.000015
pr_000893738,0.268105, 0.000016
pr_000718454,0.268105, 0.000018
us_000489162,0.268105, 0.000030
us_000372093,0.268105, 0.000030
us_000354198,0.268105, 0.000030
us_000465434,0.268105, 0.000032
pr_000386786,0.268105, 0.000051
pr_001155052,0.268105, 0.000051
pr_000375581,0.268105, 0.000051
pr_000597223,0.268105, 0.000051
pr_001156807,0.268105, 0.000051
pr_001158641,0.268105, 0.000051
pr_000389354,0.268105, 0.000051
pr_001621737,0.268105, 0.000051
pr_000510914,0.268105, 0.000051
pr_000592536,0.268105, 0.000056
us_000491469,0.268105, 0.000084
us_000546536,0.268105, 0.000195
us_000524537,0.268105, 0.000209
us_000528525,0.268105, 0.000283
us_000575868,0.268105, 0.001216
us_000512693,0.268105, 0.001355
us_000471418,0.268105, 0.001459
pr_001022708,0.268105, 0.001666
us_000568999,0.268105, 0.002910
us_000506679,0.268105, 0.006689
us_000505021,0.268105, 0.008001
us_000485001,0.268105, 0.010282
us_000550494,0.268105, 0.011400
us_000563388,0.268105, 0.011852
us_000600406,0.268105, 0.012203
us_000485516,0.268105, 0.012496
us_000483239,0.268105, 0.056242
us_000595593,0.268105, 0.131385
pr_001326479,0.268105, 0.986497
pr_001760382,0.266832, 0.000000
pr_002088573,0.266832, 0.000000
pr_001586035,0.266832, 0.000000
pr_002110393,0.266832, 0.000000
pr_001950975,0.266832, 0.000000
pr_002082069,0.266832, 0.000000
pr_000640994,0.266832, 0.000000
pr_001922263,0.266832, 0.000000
pr_002079975,0.266832, 0.000000
pr_000684334,0.266832, 0.000000
pr_001957878,0.266832, 0.000000
pr_002082301,0.266832, 0.000000
pr_002125622,0.266832, 0.000000
pr_000178185,0.266832, 0.000000
pr_002150247,0.266832, 0.000000
pr_002111676,0.266832, 0.000000
pr_002112900,0.266832, 0.000000
pr_001770153,0.266832, 0.000000
pr_000108405,0.266832, 0.000000
pr_000077632,0.266832, 0.000000
pr_000630918,0.266832, 0.000000
pr_000087738,0.266832, 0.000000
pr_002082023,0.266832, 0.000000
pr_001936112,0.266832, 0.000000
pr_002114211,0.266832, 0.000000
pr_002083844,0.266832, 0.000000
pr_001061955,0.266832, 0.000000
pr_001975845,0.266832, 0.000000
pr_000586350,0.266832, 0.000000
pr_002086100,0.266832, 0.000000
pr_002086475,0.266832, 0.000000
pr_002083098,0.266832, 0.000000
pr_001616192,0.266832, 0.000000
pr_002064210,0.266832, 0.000000
pr_001140245,0.266832, 0.000000
pr_001880981,0.266832, 0.000000
pr_002169109,0.266832, 0.000000
pr_000311168,0.266832, 0.000000
pr_001748965,0.266832, 0.000000
pr_001959381,0.266832, 0.000000
us_000485745,0.266832, 0.000000
us_000492784,0.266832, 0.000000
us_000537170,0.266832, 0.000000
us_000489088,0.266832, 0.000000
us_000478529,0.266832, 0.000000
us_000539174,0.266832, 0.000000
us_000491396,0.266832, 0.000000
us_000581615,0.266832, 0.000000
us_000567498,0.266832, 0.000000
us_000480763,0.266832, 0.000000
us_000492801,0.266832, 0.000000
us_000486502,0.266832, 0.000000
us_000517331,0.266832, 0.000000
us_000564512,0.266832, 0.000000
us_000570332,0.266832, 0.000000
us_000564427,0.266832, 0.000000
us_000500132,0.266832, 0.000000
us_000567192,0.266832, 0.000000
us_000497316,0.266832, 0.000000
us_000611555,0.266832, 0.000000
us_000254089,0.266832, 0.000000
us_000611169,0.266832, 0.000001
us_000381400,0.266832, 0.000001
us_000476998,0.266832, 0.000004
us_000494098,0.266832, 0.000008
us_000509737,0.266832, 0.000012
us_000562667,0.266832, 0.000029
us_000273016,0.266832, 0.000032
us_000114127,0.266832, 0.000032
us_000473318,0.266832, 0.000032
us_000598139,0.266832, 0.000038
us_000581132,0.266832, 0.000075
us_000518563,0.266832, 0.000079
us_000594414,0.266832, 0.000106
us_000492921,0.266832, 0.000121
us_000492933,0.266832, 0.000121
us_000466354,0.266832, 0.000121
us_000611094,0.266832, 0.000211
us_000465368,0.266832, 0.000331
us_000465337,0.266832, 0.000331
us_000132750,0.266832, 0.000331
us_000523639,0.266832, 0.000355
us_000498207,0.266832, 0.000441
pr_000118264,0.266832, 0.000472
us_000603594,0.266832, 0.000572
us_000551740,0.266832, 0.000775
us_000528089,0.266832, 0.001332
us_000542205,0.266832, 0.001905
us_000554666,0.266832, 0.002163
us_000495711,0.266832, 0.002210
us_000481221,0.266832, 0.002853
us_000480797,0.266832, 0.003031
us_000478275,0.266832, 0.003280
us_000479093,0.266832, 0.004868
us_000476980,0.266832, 0.005072
us_000541879,0.266832, 0.006079
us_000557203,0.266832, 0.006622
us_000559761,0.266832, 0.012081
us_000532355,0.266832, 0.018779
us_000549157,0.266832, 0.039098
us_000355875,0.266832, 0.053435
us_000540386,0.266832, 0.066291
us_000481413,0.266832, 0.072195
us_000479945,0.266832, 0.177225
us_000459152,0.266832, 0.773876
us_000480385,0.266832, 1.180104
us_000488104,0.266832, 1.239738
us_000480322,0.266832, 1.278739
us_000614007,0.249325, 0.000000
us_000579584,0.249325, 0.000001
pr_000811684,0.249325, 0.000014
pr_001008642,0.249325, 0.000034
us_000591676,0.249325, 0.000070
pr_001393097,0.249325, 0.000075
pr_000292008,0.249325, 0.000075
pr_000976558,0.249325, 0.000075
pr_001581120,0.249325, 0.000075
pr_000846122,0.249325, 0.000075
pr_000694566,0.249325, 0.000075
pr_000816001,0.249325, 0.000075
pr_000587451,0.249325, 0.000075
pr_000812083,0.249325, 0.000075
pr_000990603,0.249325, 0.000075
pr_001050782,0.249325, 0.000075
pr_000948664,0.249325, 0.000075
pr_001078712,0.249325, 0.000075
pr_000836651,0.249325, 0.000101
pr_000291763,0.249325, 0.000129
pr_000900143,0.249325, 0.000147
pr_000335205,0.249325, 0.000163
us_000591679,0.249325, 0.000179
pr_000989145,0.249325, 0.000231
pr_000769560,0.249325, 0.000245
us_000604368,0.249325, 0.000261
pr_001583770,0.249325, 0.000265
pr_000985350,0.249325, 0.000336
pr_000953342,0.249325, 0.000664
pr_000343248,0.249325, 0.000664
pr_000944114,0.249325, 0.000664
pr_000958584,0.249325, 0.000664
pr_000952750,0.249325, 0.000664
pr_002056356,0.249325, 0.000664
pr_000960086,0.249325, 0.000664
pr_000648118,0.249325, 0.000664
pr_001013456,0.249325, 0.000664
pr_000817392,0.249325, 0.000673
pr_000759739,0.249325, 0.000679
pr_001611431,0.249325, 0.000753
pr_000730907,0.249325, 0.000753
pr_000943183,0.249325, 0.000753
pr_001686073,0.249325, 0.000817
pr_001651438,0.249325, 0.000834
pr_001954439,0.249325, 0.000879
pr_001012546,0.249325, 0.000934
pr_001003537,0.249325, 0.001022
pr_000628353,0.249325, 0.001070
pr_002139046,0.249325, 0.001153
pr_000756940,0.249325, 0.001234
pr_000092933,0.249325, 0.001312
us_000497147,0.249325, 0.001508
us_000510323,0.249325, 0.001508
us_000542463,0.249325, 0.001508
pr_001686026,0.249325, 0.001812
pr_000690384,0.249325, 0.001936
pr_000666471,0.249325, 0.001955
pr_000845920,0.249325, 0.002341
pr_000759221,0.249325, 0.002533
us_000490526,0.249325, 0.005416
us_000500303,0.249325, 0.005858
us_000598732,0.249325, 0.005946
us_000557539,0.249325, 0.006657
us_000536764,0.249325, 0.006935
us_000494504,0.249325, 0.007796
us_000611276,0.249325, 0.007807
us_000488330,0.249325, 0.010306
us_000523477,0.249325, 0.021918
us_000523609,0.249325, 0.025177
us_000549475,0.249325, 0.029777
us_000522323,0.249325, 0.037256
us_000490156,0.249325, 0.053228
us_000500308,0.249325, 0.056203
us_000379896,0.249325, 0.110415
us_000481771,0.249325, 0.110844
us_000560103,0.232098, 0.000000
us_000559765,0.232098, 0.000000
pr_000781355,0.232098, 0.000001
pr_001758997,0.232098, 0.000063
pr_000788687,0.232098, 0.000401
us_000471629,0.232098, 1.017881
us_000473779,0.232098, 1.190350
us_000476580,0.232098, 1.259432
us_000476719,0.232098, 1.363667
us_000512010,0.232098, 1.412181
us_000476759,0.232098, 1.423815
us_000476643,0.232098, 1.436329
us_000491192,0.232098, 1.450577
us_000481845,0.232098, 1.467104
us_000490873,0.232098, 1.485338
us_000463353,0.232098, 1.486486
us_000485904,0.232098, 1.488036
us_000576335,0.232098, 1.492845
us_000484868,0.232098, 1.497875
us_000482093,0.232098, 1.500889
us_000487621,0.232098, 1.526647
us_000525271,0.232098, 1.529913
us_000575420,0.232098, 1.541215
us_000491172,0.232098, 1.554852
us_000485325,0.232098, 1.559756
us_000514348,0.232098, 1.561089
us_000488469,0.232098, 1.568870
us_000492501,0.232098, 1.572358
us_000178035,0.232098, 1.584144
us_000519645,0.232098, 1.595284
us_000575537,0.232098, 1.598014
us_000525201,0.232098, 1.598846
us_000489159,0.232098, 1.609795
us_000470224,0.232098, 1.618922
us_000481104,0.232098, 1.620583
us_000499090,0.232098, 1.627873
us_000476263,0.232098, 1.629448
us_000482700,0.232098, 1.633046
us_000487481,0.232098, 1.634736
us_000481105,0.232098, 1.645534
us_000499736,0.232098, 1.646464
us_000345694,0.232098, 1.647772
us_000505568,0.232098, 1.655272
us_000499126,0.232098, 1.658865
us_000497273,0.232098, 1.664579
us_000468484,0.232098, 1.670852
us_000488251,0.232098, 1.671123
us_000478867,0.232098, 1.679084
us_000516142,0.232098, 1.679709
us_000469212,0.232098, 1.683421
us_000480856,0.232098, 1.686315
us_000089747,0.232098, 1.692705
us_000575124,0.232098, 1.712490
us_000578047,0.232098, 1.712906
us_000482739,0.232098, 1.713908
us_000488740,0.232098, 1.721212
us_000545978,0.232098, 1.725912
us_000466724,0.232098, 1.726119
us_000539466,0.232098, 1.728035
us_000543087,0.232098, 1.735133
us_000475966,0.232098, 1.739842
us_000520137,0.232098, 1.740911
us_000518576,0.232098, 1.746907
us_000522911,0.232098, 1.747767
us_000481166,0.232098, 1.749414
us_000485692,0.232098, 1.750037
us_000475571,0.232098, 1.753839
us_000065023,0.232098, 1.757184
us_000476033,0.232098, 1.764697
us_000480615,0.232098, 1.774366
us_000517059,0.232098, 1.776390
us_000486275,0.232098, 1.782373
us_000578397,0.232098, 1.787245
us_000475628,0.232098, 1.794983
us_000541325,0.232098, 1.795736
us_000498737,0.232098, 1.797248
