OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
4387,0.00000000,(26|5),0.00000716,(25|5),0.00001681,(27|5),0.00026849,(26|4),0.00028379,(26|6),0.00111577,(27|6),0.00141473,(27|4),0.01074639,(25|6),0.95380050,(25|4),
4388,0.00000016,(42|6),0.00002982,(42|7),0.00021971,(43|6),0.00054445,(42|5),0.00088468,(43|7),0.00133622,(41|6),0.00723732,(43|5),0.01123814,(41|5),0.01664192,(41|7),
4389,0.00116740,(24|48),0.09312949,(24|47),0.27493972,(24|49),0.44288754,(23|48),0.72709942,(25|48),0.83677864,(25|49),0.89774191,(23|49),0.94769394,(25|47),0.98664433,(23|47),
439,0.00000029,(26|42),0.00001125,(25|42),0.00012272,(26|41),0.00140434,(27|42),0.01501377,(26|43),0.02305065,(27|41),0.09722679,(27|43),0.71490318,(25|41),0.81795120,(25|43),
4390,0.00006686,(25|3),0.00028123,(26|3),0.00545630,(25|4),0.00698126,(25|2),0.03259588,(26|2),0.04072092,(24|3),0.12599057,(24|4),0.59411424,(24|2),0.68723089,(26|4),
4391,0.00000101,(14|28),0.00052187,(14|29),0.00068795,(14|27),0.00080152,(13|28),0.00661440,(15|28),0.00881671,(13|27),0.01671276,(15|29),0.04307242,(13|29),0.23469906,(15|27),
4392,0.00054752,(32|3),0.00247447,(31|3),0.00482372,(33|3),0.01845936,(32|2),0.06255025,(32|4),0.40757018,(31|4),0.45969269,(33|4),0.95997143,(31|2),0.99932492,(33|2),
4393,0.00000016,(42|6),0.00002982,(42|7),0.00021971,(43|6),0.00054445,(42|5),0.00088468,(43|7),0.00133622,(41|6),0.00723732,(43|5),0.01123814,(41|5),0.01664192,(41|7),
4394,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
4395,0.00000101,(14|28),0.00052187,(14|29),0.00068795,(14|27),0.00080152,(13|28),0.00661440,(15|28),0.00881671,(13|27),0.01671276,(15|29),0.04307242,(13|29),0.23469906,(15|27),
4396,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
4397,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4398,0.00000943,(44|40),0.00029122,(44|41),0.00390395,(45|40),0.00752102,(44|39),0.01223920,(43|40),0.02097776,(45|41),0.02184472,(45|39),0.34166571,(43|39),0.37665766,(43|41),
4399,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
44,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
4400,0.00003555,(28|48),0.04802576,(29|48),0.19070204,(28|49),0.22104242,(27|48),0.35053685,(28|47),0.86807930,(27|49),0.99721330,(27|47),0.99987578,(29|49),1.00000000,(29|47),
4401,0.00000008,(3|4),0.00018420,(3|3),0.00024344,(3|5),0.00073661,(4|5),0.00361518,(4|4),0.00457116,(2|4),0.01629661,(4|3),0.02393616,(2|5),0.02919839,(2|3),
4402,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
4403,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
4404,0.00000085,(35|36),0.00023304,(35|37),0.00128857,(34|36),0.00166248,(35|35),0.00200033,(36|36),0.01560018,(34|35),0.08049965,(36|37),0.08904497,(36|35),0.23358387,(34|37),
4405,0.00000002,(14|41),0.00004125,(15|41),0.00007965,(13|41),0.00014931,(14|42),0.00140148,(13|40),0.00210822,(13|42),0.00300095,(14|40),0.05683685,(15|42),0.55487466,(15|40),
4406,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
4407,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
4408,0.00024243,(15|2),0.00344268,(15|3),0.06181720,(14|2),0.06229501,(16|2),0.11313611,(15|1),0.12178979,(14|3),0.14306757,(14|1),0.62735230,(16|1),0.88843936,(16|3),
4409,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
441,0.00000014,(24|41),0.00022265,(25|41),0.00273094,(24|40),0.00296106,(23|41),0.07666852,(25|40),0.08778465,(23|40),0.29683462,(24|42),0.31492862,(23|42),0.98427469,(25|42),
4410,0.00000000,(10|33),0.00000019,(9|33),0.00000127,(10|32),0.00000717,(10|34),0.00001493,(11|33),0.00025487,(9|34),0.00040366,(11|32),0.00051643,(9|32),0.00180643,(11|34),
4411,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
4412,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
4413,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
4414,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
4415,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
4416,0.00000000,(19|16),0.00000000,(18|16),0.00000031,(19|15),0.00000034,(20|16),0.00000110,(19|17),0.00008739,(20|17),0.00011512,(20|15),0.12685023,(18|17),0.98671126,(18|15),
4417,0.00000244,(0|35),0.00056655,(0|36),0.00229823,(0|34),0.00282912,(1|35),0.00447186,(49|35),0.01326267,(1|36),0.01620199,(49|36),0.03556221,(49|34),0.05335602,(1|34),
4418,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4419,0.00000018,(19|20),0.00009147,(20|20),0.00009587,(19|19),0.00019503,(19|21),0.00061332,(18|20),0.00105319,(18|19),0.00128996,(20|19),0.01137549,(20|21),0.01541701,(18|21),
442,0.00000000,(45|3),0.00000454,(45|2),0.00001880,(45|4),0.00002195,(44|3),0.00003399,(46|3),0.00017565,(44|2),0.00383273,(46|2),0.01001885,(46|4),0.02406104,(44|4),
4420,0.00000006,(23|27),0.00001243,(22|27),0.00002030,(23|26),0.00005355,(23|28),0.00009763,(24|27),0.00019933,(24|28),0.00126819,(24|26),0.00141892,(22|28),0.00225320,(22|26),
4421,0.00004580,(29|49),0.00012796,(30|49),0.18567546,(30|0),0.38899681,(30|48),0.64210469,(29|0),0.97228289,(29|48),0.99530983,(28|49),0.99968529,(28|0),1.00000000,(28|48),
4422,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
4423,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
4424,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
4425,0.00000000,(18|42),0.00000438,(19|42),0.00001171,(18|43),0.00004800,(18|41),0.00020508,(17|42),0.00085793,(19|43),0.00186559,(17|43),0.43806368,(19|41),0.98133606,(17|41),
4426,0.00000018,(20|49),0.00000228,(19|49),0.00002788,(20|48),0.00009127,(21|49),0.00068988,(21|48),0.00101764,(20|0),0.00724252,(21|0),0.02537595,(19|0),1.00000000,(19|48),
4427,0.00000022,(16|4),0.00008531,(16|3),0.00045856,(15|4),0.00064564,(17|4),0.00117520,(16|5),0.02311051,(17|5),0.02974877,(15|5),0.05263893,(17|3),0.50880045,(15|3),
4428,0.00000135,(4|47),0.00042070,(5|47),0.00054785,(4|48),0.00108235,(4|46),0.02676339,(5|46),0.03337863,(5|48),0.20093629,(3|48),0.30514601,(3|47),0.62119353,(3|46),
4429,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
443,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
4430,0.02190090,(30|4),0.05318125,(30|3),0.08865751,(31|4),0.12083420,(29|4),0.29286608,(30|5),0.37260732,(29|3),0.38588125,(29|5),0.71803606,(31|3),0.71878213,(31|5),
4431,0.00000000,(45|3),0.00000454,(45|2),0.00001880,(45|4),0.00002195,(44|3),0.00003399,(46|3),0.00017565,(44|2),0.00383273,(46|2),0.01001885,(46|4),0.02406104,(44|4),
4432,0.00001895,(26|0),0.00196735,(26|1),0.02697415,(26|49),0.03908351,(27|0),0.03971447,(27|49),0.07673495,(27|1),0.10333895,(25|0),0.15498003,(25|1),0.74749142,(25|49),
4433,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4434,0.00000135,(4|47),0.00042070,(5|47),0.00054785,(4|48),0.00108235,(4|46),0.02676339,(5|46),0.03337863,(5|48),0.20093629,(3|48),0.30514601,(3|47),0.62119353,(3|46),
4435,0.00001346,(43|36),0.00094809,(42|36),0.00162822,(43|35),0.00307480,(44|36),0.01741254,(43|37),0.03897134,(44|37),0.06925397,(42|37),0.41483411,(42|35),0.64285135,(44|35),
4436,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
4437,0.00000000,(17|34),0.00000040,(18|34),0.00000534,(17|33),0.00001045,(17|35),0.00002400,(16|34),0.00113133,(16|33),0.00459048,(16|35),0.00650894,(18|33),0.09324252,(18|35),
4438,0.00000000,(6|24),0.00000224,(7|24),0.00000735,(6|25),0.00002264,(5|24),0.00012779,(7|23),0.00037379,(6|23),0.00076559,(7|25),0.05332986,(5|25),0.50782460,(5|23),
4439,0.00000001,(46|46),0.00005512,(47|46),0.00010136,(46|45),0.00010235,(46|47),0.00022320,(45|46),0.00129931,(47|45),0.00348204,(45|47),0.00970829,(47|47),0.03577406,(45|45),
4440,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
4441,0.27542987,(27|45),0.46900856,(27|46),0.47726494,(27|44),0.50481856,(26|45),0.78414756,(28|45),0.98187780,(28|44),0.99233991,(28|46),0.99263716,(26|44),0.99539393,(26|46),
4442,0.00003403,(24|0),0.00082938,(24|1),0.00115054,(23|0),0.01883716,(24|49),0.02986621,(23|1),0.07514696,(25|0),0.18718033,(23|49),0.28106022,(25|1),0.77502197,(25|49),
4443,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
4444,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
4445,0.00007479,(23|45),0.01937014,(22|46),0.03860056,(22|45),0.05485263,(23|44),0.07284561,(23|46),0.12620354,(24|45),0.73202515,(22|44),0.98127240,(24|46),1.00000000,(24|44),
4446,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
4447,0.00000295,(46|33),0.00043173,(47|33),0.00191256,(46|32),0.00368804,(47|32),0.00379911,(45|33),0.00829294,(46|34),0.04327578,(47|34),0.67144138,(45|34),0.98570710,(45|32),
4448,0.00005660,(12|46),0.00225857,(13|46),0.01549723,(12|45),0.02201711,(12|47),0.02357131,(11|46),0.06088135,(13|45),0.10744806,(11|45),0.29383993,(11|47),0.39350069,(13|47),
4449,0.24597573,(28|45),0.44236544,(29|45),0.50422651,(28|44),0.85539490,(28|46),0.92012984,(27|45),0.99306089,(27|46),0.99654758,(29|46),0.99931502,(29|44),1.00000000,(27|44),
445,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
4450,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
4451,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
4452,0.00001524,(47|49),0.00431758,(46|49),0.01662601,(47|48),0.01817285,(48|49),0.03658473,(47|0),0.06955291,(46|0),0.20626210,(48|0),0.29059854,(46|48),0.29585278,(48|48),
4453,0.00771867,(9|4),0.02078270,(9|5),0.07819634,(8|5),0.15101124,(10|5),0.20693550,(10|4),0.60425818,(8|4),0.83326906,(9|3),0.87700516,(10|3),0.99594134,(8|3),
4454,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
4455,0.01624262,(27|45),0.15665480,(27|44),0.16895325,(26|45),0.19109152,(27|46),0.64534914,(28|45),0.96019119,(28|44),0.98148263,(26|44),0.99258375,(26|46),1.00000000,(28|46),
4456,0.12612511,(30|5),0.16352253,(29|4),0.25830916,(30|4),0.28231230,(29|5),0.36700538,(31|4),0.49670708,(31|5),0.59491861,(30|6),0.68585950,(29|6),0.70782691,(31|6),
4457,0.00001346,(43|36),0.00094809,(42|36),0.00162822,(43|35),0.00307480,(44|36),0.01741254,(43|37),0.03897134,(44|37),0.06925397,(42|37),0.41483411,(42|35),0.64285135,(44|35),
4458,0.00058365,(25|48),0.00131349,(25|49),0.09198686,(25|47),0.61506838,(24|48),0.72921580,(26|48),0.73042107,(26|49),0.88595182,(24|49),0.91085875,(24|47),0.98508489,(26|47),
4459,0.00000000,(19|16),0.00000000,(18|16),0.00000031,(19|15),0.00000034,(20|16),0.00000110,(19|17),0.00008739,(20|17),0.00011512,(20|15),0.12685023,(18|17),0.98671126,(18|15),
446,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
4460,0.00002138,(36|3),0.00398628,(35|3),0.01064112,(36|4),0.02195382,(36|2),0.03320955,(37|3),0.11860412,(37|4),0.20037149,(35|4),0.21041772,(37|2),0.21659537,(35|2),
4462,0.00000179,(18|31),0.00005513,(18|32),0.00012159,(17|31),0.00059087,(18|30),0.00318837,(19|31),0.01071721,(17|30),0.01658626,(19|30),0.07399020,(19|32),0.50420552,(17|32),
4463,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
4464,0.46218610,(28|46),0.78301466,(27|46),0.82222879,(28|47),0.83655280,(29|46),0.91471517,(28|45),0.96653098,(29|47),0.98168504,(29|45),0.99946505,(27|45),1.00000000,(27|47),
4465,0.11124112,(30|45),0.11324821,(30|46),0.48685202,(31|46),0.51979274,(29|46),0.94799489,(31|45),0.98550177,(29|45),0.99257886,(30|44),0.99540132,(29|44),1.00000000,(31|44),
4466,0.00000007,(19|47),0.00000362,(19|48),0.00005410,(20|47),0.00077892,(19|46),0.00164638,(18|47),0.03394587,(18|46),0.03544991,(18|48),0.13128486,(20|46),0.84311807,(20|48),
4467,0.01624262,(27|45),0.15665480,(27|44),0.16895325,(26|45),0.19109152,(27|46),0.64534914,(28|45),0.96019119,(28|44),0.98148263,(26|44),0.99258375,(26|46),1.00000000,(28|46),
4468,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
4469,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
447,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
4470,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4471,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
4472,0.12678018,(29|46),0.62288171,(29|45),0.90989572,(28|46),0.91027772,(30|46),0.91501528,(29|47),0.96599978,(30|47),0.96673608,(30|45),0.99804783,(28|47),1.00000000,(28|45),
4473,0.01624262,(27|45),0.15665480,(27|44),0.16895325,(26|45),0.19109152,(27|46),0.64534914,(28|45),0.96019119,(28|44),0.98148263,(26|44),0.99258375,(26|46),1.00000000,(28|46),
4474,0.00000101,(14|28),0.00052187,(14|29),0.00068795,(14|27),0.00080152,(13|28),0.00661440,(15|28),0.00881671,(13|27),0.01671276,(15|29),0.04307242,(13|29),0.23469906,(15|27),
4475,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4476,0.00000000,(6|24),0.00000224,(7|24),0.00000735,(6|25),0.00002264,(5|24),0.00012779,(7|23),0.00037379,(6|23),0.00076559,(7|25),0.05332986,(5|25),0.50782460,(5|23),
4477,0.00000016,(42|6),0.00002982,(42|7),0.00021971,(43|6),0.00054445,(42|5),0.00088468,(43|7),0.00133622,(41|6),0.00723732,(43|5),0.01123814,(41|5),0.01664192,(41|7),
4478,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
4479,0.00000008,(3|4),0.00018420,(3|3),0.00024344,(3|5),0.00073661,(4|5),0.00361518,(4|4),0.00457116,(2|4),0.01629661,(4|3),0.02393616,(2|5),0.02919839,(2|3),
4480,0.00000215,(37|43),0.00034750,(37|44),0.00115847,(36|43),0.00221897,(38|43),0.00497928,(37|42),0.01700419,(36|42),0.02548851,(38|44),0.03575050,(38|42),0.55867773,(36|44),
4481,0.00000041,(24|43),0.00001668,(23|43),0.00012973,(25|43),0.00038326,(24|44),0.01231747,(24|42),0.01623388,(25|44),0.11671911,(23|42),0.14803024,(23|44),0.87414533,(25|42),
4482,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
4483,0.00000190,(32|36),0.00006986,(31|36),0.00152774,(31|35),0.00159258,(31|37),0.00189162,(33|36),0.00504836,(32|37),0.04557579,(32|35),0.05888364,(33|37),0.20088099,(33|35),
4484,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
4485,0.00002341,(5|44),0.00082249,(5|45),0.01651137,(6|44),0.01786680,(4|44),0.02171870,(4|45),0.02185421,(5|43),0.08378633,(4|43),0.11529349,(6|45),0.16897628,(6|43),
4486,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
4487,0.00005660,(12|46),0.00225857,(13|46),0.01549723,(12|45),0.02201711,(12|47),0.02357131,(11|46),0.06088135,(13|45),0.10744806,(11|45),0.29383993,(11|47),0.39350069,(13|47),
4488,0.00000000,(17|0),0.00000429,(18|0),0.00000983,(17|49),0.00006768,(17|1),0.00025265,(16|0),0.00058099,(18|1),0.00201471,(18|49),0.00493686,(16|1),0.01430158,(16|49),
4489,0.00000085,(35|36),0.00023304,(35|37),0.00128857,(34|36),0.00166248,(35|35),0.00200033,(36|36),0.01560018,(34|35),0.08049965,(36|37),0.08904497,(36|35),0.23358387,(34|37),
449,0.00138974,(16|12),0.10465255,(15|12),0.17612229,(16|13),0.24696620,(17|12),0.40652153,(16|11),0.42841536,(15|13),0.58889967,(15|11),0.78084165,(17|13),0.96301299,(17|11),
4490,0.00000232,(46|36),0.00121421,(45|36),0.00155363,(46|35),0.00197487,(47|36),0.00210339,(46|37),0.00285951,(45|35),0.01245187,(47|37),0.05299182,(45|37),0.05869322,(47|35),
4491,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
4492,0.00000000,(18|42),0.00000438,(19|42),0.00001171,(18|43),0.00004800,(18|41),0.00020508,(17|42),0.00085793,(19|43),0.00186559,(17|43),0.43806368,(19|41),0.98133606,(17|41),
4493,0.00000000,(19|16),0.00000000,(18|16),0.00000031,(19|15),0.00000034,(20|16),0.00000110,(19|17),0.00008739,(20|17),0.00011512,(20|15),0.12685023,(18|17),0.98671126,(18|15),
4494,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
4495,0.00000019,(23|5),0.00022310,(23|6),0.00082878,(22|5),0.00151109,(24|5),0.00165761,(23|4),0.00196361,(24|6),0.00689547,(22|4),0.03705577,(22|6),0.06063512,(24|4),
4496,0.00000001,(46|46),0.00005512,(47|46),0.00010136,(46|45),0.00010235,(46|47),0.00022320,(45|46),0.00129931,(47|45),0.00348204,(45|47),0.00970829,(47|47),0.03577406,(45|45),
4497,0.00003403,(24|0),0.00082938,(24|1),0.00115054,(23|0),0.01883716,(24|49),0.02986621,(23|1),0.07514696,(25|0),0.18718033,(23|49),0.28106022,(25|1),0.77502197,(25|49),
4498,0.00000002,(14|41),0.00004125,(15|41),0.00007965,(13|41),0.00014931,(14|42),0.00140148,(13|40),0.00210822,(13|42),0.00300095,(14|40),0.05683685,(15|42),0.55487466,(15|40),
4499,0.38387203,(28|46),0.74379504,(27|46),0.79765105,(28|47),0.81264067,(29|46),0.89709479,(28|45),0.98988885,(29|45),0.99043995,(29|47),0.99562186,(27|47),0.99919134,(27|45),
45,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
450,0.00000014,(24|41),0.00022265,(25|41),0.00273094,(24|40),0.00296106,(23|41),0.07666852,(25|40),0.08778465,(23|40),0.29683462,(24|42),0.31492862,(23|42),0.98427469,(25|42),
4500,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
4501,0.00000000,(6|24),0.00000224,(7|24),0.00000735,(6|25),0.00002264,(5|24),0.00012779,(7|23),0.00037379,(6|23),0.00076559,(7|25),0.05332986,(5|25),0.50782460,(5|23),
4502,0.00011453,(23|47),0.00313534,(22|47),0.19830067,(23|46),0.27902374,(24|47),0.47624370,(22|46),0.62480533,(23|48),0.98066258,(24|46),0.99806905,(22|48),0.99954218,(24|48),
