Product ID : 889 # of JPs covered : 1 : 79 : Corp Law, 
pr_000571440,0.071767, 0.000001
pr_001035445,0.071767, 0.000001
pr_001824432,0.071767, 0.000001
pr_001035168,0.071767, 0.000001
pr_000966183,0.071767, 0.000001
pr_000998347,0.071767, 0.000001
pr_000570961,0.071767, 0.000001
pr_000383825,0.071767, 0.000001
pr_000515128,0.071767, 0.000001
pr_001621152,0.071767, 0.000001
pr_001821657,0.071767, 0.000001
pr_001737820,0.071767, 0.000001
pr_001611593,0.071767, 0.000001
pr_001035525,0.071767, 0.000001
pr_001817568,0.071767, 0.000001
pr_001735193,0.071767, 0.000001
pr_000374248,0.071767, 0.000001
pr_000374411,0.071767, 0.000001
pr_000768189,0.071767, 0.000001
pr_001155242,0.071767, 0.000001
pr_000383624,0.071767, 0.000001
pr_001828356,0.071767, 0.000001
pr_001824851,0.071767, 0.000001
pr_001034634,0.071767, 0.000001
pr_000383977,0.071767, 0.000001
pr_001820085,0.071767, 0.000001
pr_001685742,0.071767, 0.000001
pr_000446525,0.071767, 0.000001
pr_000690896,0.071767, 0.000001
pr_000389434,0.071767, 0.000001
pr_000570491,0.071767, 0.000001
pr_001819338,0.071767, 0.000001
pr_001034745,0.071767, 0.000001
pr_001825037,0.071767, 0.000001
pr_001034210,0.071767, 0.000001
pr_001034312,0.071767, 0.000001
pr_000508100,0.071767, 0.000001
us_000616886,0.071767, 0.000001
us_000617244,0.071767, 0.000001
us_000617201,0.071767, 0.000001
us_000580684,0.071767, 0.000001
us_000495225,0.071767, 0.000001
pr_001799107,0.071767, 0.000001
pr_001655466,0.071767, 0.000001
pr_001817115,0.071767, 0.000001
pr_001020307,0.071767, 0.000006
pr_001132655,0.071767, 0.000006
pr_000770865,0.071767, 0.000006
pr_000210322,0.071767, 0.000007
pr_002134273,0.071767, 0.000007
pr_001114780,0.071767, 0.000007
pr_001897039,0.071767, 0.000007
pr_001973140,0.071767, 0.000007
us_000504084,0.071767, 0.000011
pr_001123942,0.071767, 0.000019
pr_001400526,0.071767, 0.000026
pr_001890419,0.071767, 0.000026
pr_000522400,0.071767, 0.000030
us_000572673,0.071767, 0.000035
us_000580656,0.071767, 0.000050
us_000539111,0.071767, 0.000050
pr_000381936,0.071767, 0.000051
pr_000169145,0.071767, 0.000051
us_000592840,0.071767, 0.000083
us_000613574,0.071767, 0.000094
us_000532726,0.071767, 0.000109
pr_001392964,0.071767, 0.000111
pr_000747539,0.071767, 0.000115
pr_001037013,0.071767, 0.000119
us_000574295,0.071767, 0.000144
pr_002072273,0.071767, 0.000149
pr_000343018,0.071767, 0.000163
pr_000833237,0.071767, 0.000177
us_000540234,0.071767, 0.000231
us_000583498,0.071767, 0.000231
pr_000959084,0.071767, 0.000234
pr_000963270,0.071767, 0.000292
pr_000653440,0.071767, 0.000310
us_000563564,0.071767, 0.000320
pr_001980885,0.071767, 0.000329
pr_000196149,0.071767, 0.000342
pr_000716855,0.071767, 0.000383
pr_000707393,0.071767, 0.000383
pr_000704327,0.071767, 0.000447
pr_001625421,0.071767, 0.000486
pr_000767447,0.071767, 0.000569
pr_000646258,0.071767, 0.000618
us_000446743,0.071767, 0.000625
pr_000167486,0.071767, 0.000636
us_000506975,0.071767, 0.000645
pr_001024822,0.071767, 0.000763
pr_000667625,0.071767, 0.000764
pr_000181476,0.071767, 0.000765
pr_000738632,0.071767, 0.000773
pr_000693885,0.071767, 0.000808
pr_001390890,0.071767, 0.000857
us_000524108,0.071767, 0.000990
pr_001121529,0.071767, 0.001409
us_000480204,0.071767, 0.001517
us_000502645,0.071767, 0.001528
pr_000611737,0.071767, 0.001597
pr_000172256,0.071767, 0.001761
us_000560244,0.071767, 0.002058
pr_000890479,0.071767, 0.002454
pr_000681479,0.071767, 0.002828
pr_001590508,0.071767, 0.002838
us_000489712,0.071767, 0.003870
us_000513287,0.071767, 0.005001
us_000511446,0.071767, 0.005469
us_000480050,0.071767, 0.005570
us_000578277,0.071767, 0.006275
us_000487693,0.071767, 0.009411
us_000510870,0.071767, 0.012185
us_000487797,0.071767, 0.013599
us_000608055,0.071767, 0.014769
us_000495256,0.071767, 0.015415
us_000614109,0.071767, 0.016812
us_000401290,0.071767, 0.032024
us_000397538,0.071767, 0.046259
us_000592663,0.071767, 0.057755
us_000484528,0.071767, 0.062999
pr_001837475,0.071767, 0.063935
pr_001989642,0.071767, 0.064985
us_000463837,0.071767, 0.066418
us_000588215,0.071767, 0.086383
us_000564412,0.071767, 0.098485
pr_001727847,0.071767, 0.133363
us_000509710,0.071767, 0.134481
us_000545774,0.071767, 0.139599
us_000432583,0.071767, 0.288220
us_000510998,0.071767, 0.393654
pr_002113835,0.071767, 0.873199
pr_001960072,0.071767, 0.875643
pr_001943815,0.071767, 0.879475
pr_001959450,0.071767, 0.881627
pr_001946879,0.071767, 0.884791
pr_001937560,0.071767, 0.885590
pr_001937561,0.071767, 0.885590
pr_001917724,0.071767, 0.887354
pr_002116381,0.071767, 0.888920
pr_002054714,0.071767, 0.889612
pr_001993335,0.071767, 0.890208
pr_001962694,0.071767, 0.890569
pr_002110740,0.071767, 0.891346
pr_002111741,0.071767, 0.892368
pr_002059575,0.071767, 0.892680
pr_001946982,0.071767, 0.892820
pr_002114234,0.071767, 0.892981
pr_002114230,0.071767, 0.892981
pr_002114231,0.071767, 0.892981
pr_001926884,0.071767, 0.893052
pr_001952638,0.071767, 0.893211
pr_001948199,0.071767, 0.893782
pr_001960372,0.071767, 0.893877
pr_001855683,0.071767, 0.895177
pr_001982576,0.071767, 0.895539
pr_001953208,0.071767, 0.895718
pr_001854584,0.071767, 0.895904
pr_002139610,0.071767, 0.896047
pr_001951881,0.071767, 0.896568
pr_001951882,0.071767, 0.896568
pr_002099663,0.071767, 0.896939
pr_001961845,0.071767, 0.896970
pr_002070977,0.071767, 0.897828
pr_001951727,0.071767, 0.897842
pr_002070279,0.071767, 0.898100
pr_001951034,0.071767, 0.898119
pr_001947707,0.071767, 0.898164
pr_001982659,0.071767, 0.898619
pr_001957186,0.071767, 0.898760
pr_002110428,0.071767, 0.898773
pr_002099282,0.071767, 0.898779
pr_002099283,0.071767, 0.898779
pr_001954517,0.071767, 0.898959
pr_001949965,0.071767, 0.899203
pr_001968931,0.071767, 0.899539
pr_002055768,0.071767, 0.899564
pr_002055767,0.071767, 0.899564
pr_001977752,0.071767, 0.900059
pr_002056514,0.071767, 0.901237
pr_001982846,0.071767, 0.901969
pr_002065925,0.071767, 0.901994
pr_001956059,0.071767, 0.902115
pr_001958140,0.071767, 0.902653
pr_001958139,0.071767, 0.902653
pr_002108620,0.071767, 0.903147
pr_002127743,0.071767, 0.903689
pr_002073077,0.071767, 0.903699
pr_001886957,0.071767, 0.903953
pr_002101399,0.071767, 0.904071
pr_002103277,0.071767, 0.904841
pr_002070027,0.071767, 0.905389
pr_002106830,0.071767, 0.905945
pr_002106043,0.071767, 0.906008
pr_002106041,0.071767, 0.906008
pr_002106044,0.071767, 0.906008
pr_002106831,0.071767, 0.906064
pr_002106835,0.071767, 0.906064
pr_001705357,0.071767, 0.906217
pr_001956718,0.071767, 0.914162
pr_001845291,0.071767, 0.924052
pr_002107946,0.071767, 0.944314
pr_001974112,0.071767, 0.947680
pr_001724109,0.071767, 0.957334
pr_001708014,0.071767, 0.987523
pr_001731875,0.071767, 0.992366
pr_001691187,0.071767, 0.993515
pr_001717119,0.071767, 0.996182
pr_001873258,0.071767, 1.033162
pr_002070026,0.071767, 1.055662
us_000587523,0.071767, 1.127327
pr_001596367,0.071767, 1.333031
pr_002126845,0.071767, 1.409742
pr_001968880,0.071767, 1.500074
us_000537124,0.071767, 1.504851
pr_001930400,0.071767, 1.528479
pr_001914869,0.071767, 1.550864
pr_001936118,0.071767, 1.550942
pr_001693495,0.071767, 1.553536
pr_000856057,0.071767, 1.577710
pr_001828355,0.071767, 1.580066
pr_002124791,0.071767, 1.593509
pr_002114228,0.071767, 1.598602
pr_000167877,0.071767, 1.602374
pr_000858498,0.071767, 1.606696
pr_002110430,0.071767, 1.612497
pr_002123450,0.071767, 1.614492
pr_002126990,0.071767, 1.622127
pr_002110429,0.071767, 1.627144
us_000596773,0.071767, 1.628402
us_000580324,0.071767, 1.633129
pr_000051171,0.071767, 1.639335
pr_000856894,0.071767, 1.658372
us_000504804,0.071767, 1.659502
pr_000856129,0.071767, 1.659782
us_000594762,0.071767, 1.665064
us_000511852,0.071767, 1.671544
pr_001865976,0.071767, 1.673691
pr_000855898,0.071767, 1.674842
pr_002110432,0.071767, 1.676915
pr_002110431,0.071767, 1.676915
pr_002110745,0.071767, 1.681248
pr_000978198,0.071767, 1.681913
pr_000842389,0.071767, 1.683196
pr_001154310,0.071767, 1.684704
us_000592918,0.071767, 1.695045
us_000520437,0.071767, 1.695333
pr_001704485,0.071767, 1.697365
us_000564989,0.071767, 1.698192
us_000548800,0.071767, 1.712402
pr_001694908,0.071767, 1.723128
pr_001764771,0.071767, 1.724349
pr_001925004,0.071767, 1.727459
us_000480431,0.071767, 1.736165
us_000567310,0.071767, 1.743738
pr_001037471,0.071767, 1.746099
us_000495883,0.071767, 1.748087
us_000543720,0.071767, 1.760576
pr_001927851,0.071767, 1.765085
pr_000175263,0.071767, 1.768759
pr_001840394,0.071767, 1.780263
pr_001866019,0.071767, 1.780263
pr_001637871,0.071767, 1.780263
pr_000160801,0.071767, 1.780263
pr_001638865,0.071767, 1.780263
pr_000903484,0.071767, 1.780931
us_000556167,0.071767, 1.794388
pr_001683215,0.071767, 1.795506
us_000586204,0.071767, 1.833708
pr_001342953,0.071767, 1.930773
pr_001502165,0.071767, 1.953965
us_000483519,0.071767, 2.128120
us_000514695,0.071767, 2.336457
pr_001359652,0.071767, 2.344074
us_000549583,0.071767, 2.541057
us_000549302,0.071767, 2.763326
us_000509919,0.071767, 3.156423
pr_001031933,0.070598, 0.000000
pr_000116912,0.070598, 0.000000
pr_000645467,0.070598, 0.000000
us_000477589,0.070598, 0.000000
us_000576410,0.070598, 0.000000
us_000470737,0.070598, 0.000000
us_000514236,0.070598, 0.000000
us_000576430,0.070598, 0.000000
us_000474508,0.070598, 0.000000
us_000492550,0.070598, 0.000000
us_000065452,0.070598, 0.000000
us_000491766,0.070598, 0.000000
pr_001811724,0.070598, 0.000000
pr_000890439,0.070598, 0.000000
pr_001747161,0.070598, 0.000329
us_000479506,0.070598, 0.002616
us_000483597,0.070598, 0.002616
us_000483594,0.070598, 0.002616
us_000481961,0.070598, 0.002616
us_000483190,0.070598, 0.002616
us_000482940,0.070598, 0.003132
us_000483590,0.070598, 0.039248
us_000480501,0.070598, 0.042014
us_000567144,0.070598, 0.066074
pr_001415794,0.061436, 0.000000
pr_000906292,0.061436, 0.000000
pr_001411756,0.061436, 0.000000
pr_001168370,0.061436, 0.000000
pr_001086048,0.061436, 0.000000
pr_000631119,0.061436, 0.000000
pr_000637018,0.061436, 0.000000
pr_000184184,0.061436, 0.000000
pr_000104312,0.061436, 0.000000
pr_000182751,0.061436, 0.000000
us_000539039,0.061436, 0.000000
pr_000104828,0.061436, 0.000000
pr_000813477,0.061436, 0.000000
pr_000590800,0.061436, 0.000001
pr_000657273,0.061436, 0.000002
pr_002060816,0.061436, 0.000002
pr_001954277,0.061436, 0.000002
pr_002060815,0.061436, 0.000002
pr_001847483,0.061436, 0.000002
pr_001765989,0.061436, 0.000002
pr_001767842,0.061436, 0.000002
pr_000715359,0.061436, 0.000002
pr_000361534,0.061436, 0.000002
pr_000204742,0.061436, 0.000002
pr_001898625,0.061436, 0.000002
pr_001710751,0.061436, 0.000002
pr_000976588,0.061436, 0.000002
pr_001737265,0.061436, 0.000002
pr_000706557,0.061436, 0.000002
pr_001919982,0.061436, 0.000002
pr_000593496,0.061436, 0.000002
pr_001669894,0.061436, 0.000002
pr_002146338,0.061436, 0.000002
pr_001715244,0.061436, 0.000002
pr_001713711,0.061436, 0.000002
pr_001712446,0.061436, 0.000002
pr_000603673,0.061436, 0.000002
pr_001021960,0.061436, 0.000003
us_000525575,0.061436, 0.000004
us_000546255,0.061436, 0.000015
us_000586675,0.061436, 0.000015
pr_000158703,0.061436, 0.000021
pr_000859905,0.061436, 0.000031
us_000517514,0.061436, 0.000041
pr_000578157,0.061436, 0.000045
pr_000741854,0.061436, 0.000063
pr_000865015,0.061436, 0.000063
us_000556605,0.061436, 0.000070
pr_000783093,0.061436, 0.000077
us_000532364,0.061436, 0.000083
pr_000625190,0.061436, 0.000131
pr_000589969,0.061436, 0.000181
pr_000842856,0.061436, 0.000199
pr_001642115,0.061436, 0.000204
pr_000858648,0.061436, 0.000298
pr_000998741,0.061436, 0.000329
pr_000290582,0.061436, 0.000330
us_000558590,0.061436, 0.000333
pr_000937257,0.061436, 0.000345
us_000557840,0.061436, 0.000354
us_000559359,0.061436, 0.000617
us_000544624,0.061436, 0.000691
us_000467616,0.061436, 0.000748
us_000495140,0.061436, 0.000822
us_000591547,0.061436, 0.001108
us_000599292,0.061436, 0.001881
us_000581623,0.061436, 0.002094
pr_000025654,0.061436, 0.002621
us_000472733,0.061436, 0.002723
us_000499464,0.061436, 0.003443
us_000596488,0.061436, 0.003576
us_000467475,0.061436, 0.004354
us_000598696,0.061436, 0.004444
pr_000636871,0.061436, 0.004457
us_000589584,0.061436, 0.004557
us_000543304,0.061436, 0.004676
us_000607647,0.061436, 0.004857
us_000602827,0.061436, 0.005081
us_000472692,0.061436, 0.005615
us_000577152,0.061436, 0.006871
us_000578785,0.061436, 0.007286
pr_001721604,0.061436, 0.007320
us_000537313,0.061436, 0.007589
pr_001851822,0.061436, 0.007685
us_000557948,0.061436, 0.009644
pr_000001513,0.061436, 0.011378
us_000586249,0.061436, 0.011923
us_000585732,0.061436, 0.011923
us_000575514,0.061436, 0.011991
us_000494187,0.061436, 0.012896
us_000558160,0.061436, 0.012980
us_000564254,0.061436, 0.014827
us_000564280,0.061436, 0.016964
us_000574500,0.061436, 0.021223
us_000559773,0.061436, 0.024200
us_000589383,0.061436, 0.029581
us_000522097,0.061436, 0.029943
us_000545999,0.061436, 0.033610
us_000541216,0.061436, 0.036068
us_000493692,0.061436, 0.036167
us_000600954,0.061436, 0.039235
us_000531808,0.061436, 0.041445
us_000502559,0.061436, 0.041457
us_000589582,0.061436, 0.043995
us_000569273,0.061436, 0.049808
us_000563376,0.061436, 0.050587
us_000542842,0.061436, 0.051476
us_000471268,0.061436, 0.055643
us_000534970,0.061436, 0.058020
us_000615594,0.061436, 0.063148
us_000542214,0.061436, 0.067265
us_000537460,0.061436, 0.083594
us_000541095,0.061436, 0.110605
us_000493359,0.061436, 0.116097
us_000597115,0.061436, 0.283326
us_000529014,0.061436, 0.294550
us_000509349,0.061436, 0.334513
us_000468608,0.061436, 0.629853
us_000494302,0.061436, 0.812151
us_000548049,0.045357, 0.000000
us_000549005,0.045357, 0.000000
us_000507553,0.045357, 0.000000
us_000492871,0.045357, 0.000000
us_000511627,0.045357, 0.000000
us_000508695,0.045357, 0.000000
pr_000786518,0.045357, 0.000002
pr_000465795,0.045357, 0.000005
pr_000853870,0.045357, 0.000005
pr_000619956,0.045357, 0.000005
pr_001083364,0.045357, 0.000005
pr_000785783,0.045357, 0.000005
pr_000751763,0.045357, 0.000010
pr_000651807,0.045357, 0.000011
pr_002103250,0.045357, 0.000043
pr_000844862,0.045357, 0.000259
us_000598129,0.045357, 0.000540
us_000579489,0.045357, 0.001304
us_000602773,0.045357, 0.001304
us_000606328,0.045357, 0.001867
us_000606995,0.045357, 0.001926
pr_000721026,0.045357, 0.002235
us_000594667,0.045357, 0.002854
us_000609007,0.045357, 0.002874
us_000580959,0.045357, 0.003610
us_000614985,0.045357, 0.004135
us_000551695,0.045357, 0.004435
us_000595246,0.045357, 0.007829
us_000561632,0.045357, 0.008025
us_000545081,0.045357, 0.010919
us_000545928,0.045357, 0.012210
us_000536164,0.045357, 0.017496
us_000514219,0.045357, 0.021248
us_000565201,0.045357, 0.021947
us_000472139,0.045357, 0.022632
us_000474998,0.045357, 0.024889
us_000578913,0.045357, 0.032206
us_000555567,0.045357, 0.055696
us_000545674,0.045357, 0.062414
us_000569991,0.045357, 0.128786
us_000512722,0.045357, 0.146279
us_000612933,0.045357, 0.151333
us_000541005,0.045357, 0.175350
us_000544740,0.045357, 0.178018
us_000539690,0.045357, 0.203754
us_000561094,0.045357, 0.205212
us_000601635,0.045357, 0.207305
us_000589981,0.045357, 0.209695
us_000582596,0.045357, 0.210988
us_000599988,0.045357, 0.211274
us_000595315,0.045357, 0.212638
us_000589986,0.045357, 0.214020
us_000593553,0.045357, 0.215837
us_000583186,0.045357, 0.221057
us_000613404,0.045357, 0.221766
us_000559670,0.045357, 0.225529
us_000602991,0.045357, 0.228201
us_000589987,0.045357, 0.228217
us_000498921,0.045357, 0.228266
us_000608499,0.045357, 0.266471
us_000568773,0.045357, 0.273554
pr_002082873,0.029864, 0.000000
pr_002096444,0.029864, 0.000000
pr_002092606,0.029864, 0.000000
pr_001668391,0.029864, 0.000000
pr_002096286,0.029864, 0.000000
pr_001608055,0.029864, 0.000000
pr_001683690,0.029864, 0.000000
pr_002078197,0.029864, 0.000000
pr_001736209,0.029864, 0.000000
pr_000868457,0.029864, 0.000000
pr_002085713,0.029864, 0.000000
pr_001667838,0.029864, 0.000000
pr_002076755,0.029864, 0.000000
pr_000631192,0.029864, 0.000000
pr_000813608,0.029864, 0.000000
us_000508405,0.029864, 0.000000
us_000494432,0.029864, 0.000000
us_000521751,0.029864, 0.000000
pr_000270842,0.029864, 0.000000
pr_000398348,0.029864, 0.000000
pr_000189226,0.029864, 0.000000
pr_000151120,0.029864, 0.000000
us_000573762,0.029864, 0.000004
us_000616512,0.029864, 0.000007
pr_001080886,0.029864, 0.000008
pr_000873416,0.029864, 0.000010
us_000546155,0.029864, 0.000019
pr_001019865,0.029864, 0.000021
us_000581523,0.029864, 0.000415
us_000496990,0.029864, 0.000586
us_000469605,0.029864, 0.000631
us_000605616,0.029864, 0.000892
us_000466927,0.029864, 0.001878
us_000558507,0.029864, 0.004464
us_000546170,0.029864, 0.004889
us_000551767,0.029864, 0.007337
us_000542424,0.029864, 0.016415
us_000575090,0.029864, 0.019290
us_000566734,0.029864, 0.025510
us_000104186,0.029864, 0.028180
us_000502638,0.029864, 0.037647
us_000478104,0.029864, 0.053363
us_000482688,0.029864, 0.095137
us_000482723,0.029864, 0.098919
us_000465911,0.029864, 0.163210
us_000524378,0.029864, 0.187542
us_000534252,0.029864, 0.220082
us_000514071,0.029864, 0.285840
us_000538003,0.029864, 0.297467
us_000524380,0.029864, 0.358795
us_000464725,0.029864, 0.379522
us_000536426,0.029864, 0.426177
us_000125898,0.027978, 0.000000
us_000476864,0.027978, 0.000000
us_000475710,0.027978, 0.000000
us_000475265,0.027978, 0.000000
us_000454651,0.027978, 0.000000
us_000476350,0.027978, 0.000000
us_000470605,0.027978, 0.000000
us_000476324,0.027978, 0.000000
us_000475740,0.027978, 0.000000
us_000475313,0.027978, 0.000000
us_000467248,0.027978, 0.000000
us_000467223,0.027978, 0.000000
us_000473159,0.027978, 0.000000
us_000475033,0.027978, 0.000000
us_000467224,0.027978, 0.000000
us_000508179,0.027978, 0.000000
pr_001668386,0.027978, 0.000000
us_000470086,0.027978, 0.000000
pr_000829070,0.027978, 0.000000
pr_000724891,0.027978, 0.000000
pr_001659233,0.027978, 0.000000
pr_001094461,0.027978, 0.000001
us_000467788,0.027978, 0.000002
us_000525923,0.027978, 0.000002
us_000569909,0.027978, 0.000002
us_000529839,0.027978, 0.000002
us_000493967,0.027978, 0.000002
us_000528093,0.027978, 0.000002
us_000544366,0.027978, 0.000002
us_000561286,0.027978, 0.000002
us_000515161,0.027978, 0.000002
us_000551346,0.027978, 0.000002
us_000572124,0.027978, 0.000002
us_000533287,0.027978, 0.000004
pr_000992583,0.027978, 0.000006
pr_001062915,0.027978, 0.000006
pr_000654439,0.027978, 0.000006
pr_001666683,0.027978, 0.000008
pr_000204501,0.027978, 0.000008
pr_000353389,0.027978, 0.000010
us_000525838,0.027978, 0.000014
pr_000922829,0.027978, 0.000026
us_000459957,0.027978, 0.000029
us_000466917,0.027978, 0.000045
pr_001396113,0.027978, 0.000045
pr_001863770,0.027978, 0.000057
us_000512623,0.027978, 0.000058
pr_000214617,0.027978, 0.000068
us_000571760,0.027978, 0.000084
pr_000651867,0.027978, 0.000085
us_000495743,0.027978, 0.000098
pr_000979242,0.027978, 0.000120
us_000519733,0.027978, 0.000151
pr_000654741,0.027978, 0.000189
us_000602929,0.027978, 0.000215
pr_001043964,0.027978, 0.000322
us_000559749,0.027978, 0.000334
pr_000856808,0.027978, 0.000401
pr_000877373,0.027978, 0.000481
pr_001804945,0.027978, 0.000518
pr_000641864,0.027978, 0.000551
us_000468733,0.027978, 0.000576
us_000510902,0.027978, 0.000592
pr_001659572,0.027978, 0.000615
us_000533975,0.027978, 0.000908
pr_000993660,0.027978, 0.001023
pr_001620362,0.027978, 0.001388
pr_000825523,0.027978, 0.001451
us_000499533,0.027978, 0.001574
pr_000697292,0.027978, 0.001640
us_000523410,0.027978, 0.012144
us_000500138,0.027978, 0.013754
us_000500462,0.027978, 0.014014
