Product ID : 7753 # of JPs covered : 2 : 97 : Healthcare, 303 : Health Business M&A, 
OID,Confidence at Map Node,Error at Map Node
us_000520563,0.532825,2.830544
us_000547018,0.532825,2.830557
us_000613685,0.532825,2.830569
us_000545512,0.532825,2.830574
us_000516545,0.532825,2.830580
us_000571660,0.532825,2.830602
us_000563018,0.532825,2.830615
us_000552548,0.532825,2.830616
us_000252370,0.532825,2.830629
us_000487900,0.532825,2.830638
us_000593869,0.532825,2.830642
us_000581038,0.532825,2.830643
us_000611969,0.532825,2.830658
us_000500308,0.532825,2.830659
us_000483396,0.532825,2.830660
us_000583039,0.532825,2.830669
us_000232893,0.532825,2.830670
us_000558779,0.532825,2.830670
us_000548221,0.532825,2.830672
us_000576838,0.532825,2.830672
us_000530837,0.532825,2.830676
us_000483917,0.532825,2.830677
us_000476714,0.532825,2.830690
us_000488352,0.532825,2.830702
us_000533533,0.532825,2.830708
us_000587086,0.532825,2.830710
us_000577493,0.532825,2.830714
us_000572835,0.532825,2.830719
us_000488262,0.532825,2.830728
us_000551887,0.532825,2.830731
us_000500762,0.532825,2.830732
us_000548753,0.532825,2.830737
us_000485888,0.532825,2.830738
us_000585947,0.532825,2.830738
us_000535607,0.532825,2.830742
us_000041425,0.532825,2.830742
us_000561620,0.532825,2.830743
us_000559194,0.532825,2.830743
us_000479533,0.532825,2.830745
us_000513416,0.532825,2.830750
us_000592414,0.532825,2.830750
us_000552037,0.532825,2.830757
us_000521843,0.532825,2.830758
us_000598545,0.532825,2.830760
us_000531101,0.532825,2.830764
us_000580397,0.532825,2.830768
us_000513093,0.532825,2.830775
us_000526394,0.532825,2.830778
us_000080227,0.532825,2.830789
us_000551327,0.532825,2.830796
us_000270966,0.532825,2.830798
us_000462203,0.532825,2.830799
us_000482695,0.532825,2.830801
us_000521957,0.532825,2.830809
us_000539842,0.532825,2.830809
us_000094113,0.532825,2.830813
us_000574656,0.532825,2.830814
us_000564238,0.532825,2.830816
us_000622042,0.532825,2.830822
us_000621264,0.532825,2.830830
us_000598579,0.532825,2.830830
us_000575182,0.532825,2.830835
us_000525236,0.532825,2.830840
us_000612734,0.532825,2.830842
us_000517688,0.532825,2.830851
us_000463279,0.532825,2.830851
us_000595029,0.532825,2.830855
us_000500741,0.532825,2.830860
us_000579812,0.532825,2.830861
us_000552044,0.532825,2.830862
us_000522842,0.532825,2.830863
us_000458700,0.532825,2.830870
us_000558255,0.532825,2.830877
us_000562181,0.532825,2.830878
us_000526829,0.532825,2.830878
us_000590042,0.532825,2.830878
us_000539523,0.532825,2.830878
us_000514160,0.532825,2.830879
us_000539052,0.532825,2.830881
us_000577361,0.532825,2.830885
us_000481574,0.532825,2.830892
us_000503706,0.532825,2.830895
us_000529216,0.532825,2.830897
us_000483387,0.532825,2.830898
us_000457989,0.532825,2.830901
us_000567576,0.532825,2.830921
us_000552260,0.532825,2.830922
us_000580596,0.532825,2.830923
us_000495659,0.532825,2.830933
us_000495282,0.532825,2.830935
us_000517579,0.532825,2.830937
us_000557176,0.532825,2.830945
us_000558960,0.532825,2.830952
us_000588961,0.532825,2.830960
us_000555585,0.532825,2.830961
us_000527157,0.532825,2.830969
us_000571075,0.532825,2.830970
us_000528621,0.532825,2.830971
us_000556398,0.532825,2.830972
us_000555471,0.532825,2.830979
us_000533824,0.532825,2.830980
us_000511764,0.532825,2.830984
us_000485719,0.532825,2.830991
us_000570555,0.532825,2.830991
us_000473300,0.532825,2.830992
us_000202281,0.532825,2.830995
us_000484742,0.532825,2.831019
us_000561306,0.532825,2.831023
us_000572244,0.532825,2.831024
us_000519749,0.532825,2.831033
us_000507391,0.532825,2.831033
us_000549902,0.532825,2.831034
us_000308136,0.532825,2.831035
us_000612533,0.532825,2.831039
us_000519863,0.532825,2.831041
us_000481306,0.532825,2.831042
us_000523108,0.532825,2.831052
us_000551018,0.532825,2.831054
us_000593842,0.532825,2.831054
us_000505201,0.532825,2.831059
us_000491616,0.532825,2.831061
us_000485556,0.532825,2.831061
us_000530395,0.532825,2.831064
us_000613780,0.532825,2.831067
us_000532534,0.532825,2.831068
us_000550570,0.532825,2.831070
us_000595220,0.532825,2.831072
us_000483507,0.532825,2.831073
us_000587479,0.532825,2.831073
us_000590230,0.532825,2.831078
us_000527683,0.532825,2.831084
us_000150034,0.532825,2.831088
us_000562372,0.532825,2.831091
us_000503134,0.532825,2.831101
us_000610779,0.532825,2.831102
us_000555481,0.532825,2.831104
us_000471754,0.532825,2.831106
us_000529053,0.532825,2.831118
us_000465914,0.532825,2.831124
us_000542781,0.532825,2.831124
us_000496038,0.532825,2.831126
us_000240410,0.532825,2.831126
us_000476261,0.532825,2.831133
us_000533794,0.532825,2.831140
us_000474395,0.532825,2.831140
us_000552435,0.532825,2.831145
us_000579622,0.532825,2.831155
us_000519855,0.532825,2.831161
us_000571222,0.532825,2.831166
us_000002242,0.532825,2.831176
us_000580682,0.532825,2.831177
us_000573401,0.532825,2.831179
us_000493963,0.532825,2.831184
us_000515744,0.532825,2.831187
us_000532199,0.532825,2.831188
us_000477910,0.532825,2.831196
us_000615353,0.532825,2.831224
us_000580907,0.532825,2.831228
us_000556260,0.532825,2.831237
us_000525987,0.532825,2.831240
us_000535649,0.532825,2.831243
us_000493204,0.532825,2.831245
us_000534178,0.532825,2.831246
us_000551817,0.532825,2.831246
us_000507943,0.532825,2.831249
us_000488804,0.532825,2.831253
us_000528589,0.532825,2.831256
us_000513413,0.532825,2.831276
us_000501752,0.532825,2.831285
us_000172298,0.532825,2.831286
us_000486254,0.532825,2.831286
us_000551396,0.532825,2.831287
us_000535806,0.532825,2.831290
us_000509157,0.532825,2.831298
us_000481876,0.532825,2.831303
us_000475252,0.532825,2.831306
us_000488271,0.532825,2.831307
us_000550715,0.532825,2.831317
us_000459389,0.532825,2.831318
us_000203353,0.532825,2.831319
us_000585757,0.532825,2.831319
us_000486660,0.532825,2.831326
us_000557022,0.532825,2.831335
us_000548172,0.532825,2.831341
us_000415278,0.532825,2.831342
us_000568635,0.532825,2.831344
us_000554849,0.532825,2.831358
us_000522045,0.532825,2.831359
us_000598518,0.532825,2.831362
us_000506589,0.532825,2.831365
us_000617950,0.532825,2.831366
us_000591082,0.532825,2.831375
us_000114621,0.532825,2.831381
us_000555214,0.532825,2.831384
us_000475695,0.532825,2.831387
us_000119888,0.532825,2.831387
us_000597069,0.532825,2.831387
us_000519830,0.532825,2.831388
us_000561875,0.532825,2.831399
us_000479016,0.532825,2.831400
us_000564425,0.532825,2.831402
us_000512115,0.532825,2.831402
us_000514842,0.532825,2.831404
us_000511892,0.532825,2.831413
us_000548687,0.532825,2.831413
us_000544400,0.532825,2.831420
us_000533227,0.532825,2.831433
us_000497537,0.532825,2.831450
us_000479702,0.532825,2.831456
us_000600198,0.532825,2.831457
us_000519197,0.532825,2.831461
us_000586781,0.532825,2.831467
us_000592606,0.532825,2.831473
us_000516431,0.532825,2.831474
us_000521029,0.532825,2.831486
us_000544251,0.532825,2.831486
us_000575053,0.532825,2.831503
us_000574365,0.532825,2.831504
us_000585864,0.532825,2.831506
us_000483004,0.532825,2.831513
us_000575056,0.532825,2.831514
us_000586534,0.532825,2.831520
us_000505117,0.532825,2.831522
us_000589003,0.532825,2.831529
us_000561448,0.532825,2.831531
us_000515408,0.532825,2.831532
us_000527041,0.532825,2.831533
us_000514803,0.532825,2.831536
us_000325839,0.532825,2.831536
us_000545500,0.532825,2.831538
us_000596780,0.532825,2.831550
us_000493779,0.532825,2.831564
us_000495903,0.532825,2.831567
us_000589043,0.532825,2.831569
us_000519827,0.532825,2.831572
us_000552329,0.532825,2.831573
us_000528542,0.532825,2.831575
us_000488947,0.532825,2.831576
us_000593268,0.532825,2.831586
us_000485189,0.532825,2.831587
us_000600003,0.532825,2.831590
us_000483397,0.532825,2.831591
us_000393620,0.532825,2.831597
us_000581320,0.532825,2.831599
us_000545360,0.532825,2.831602
us_000593232,0.532825,2.831604
us_000579895,0.532825,2.831605
us_000548958,0.532825,2.831607
us_000080345,0.532825,2.831612
us_000552426,0.532825,2.831613
us_000494098,0.532825,2.831614
us_000518702,0.532825,2.831616
us_000545273,0.532825,2.831620
us_000545277,0.532825,2.831620
us_000553721,0.532825,2.831630
us_000510529,0.532825,2.831631
us_000543579,0.532825,2.831636
us_000572870,0.532825,2.831636
us_000546983,0.532825,2.831639
us_000468153,0.532825,2.831640
us_000565047,0.532825,2.831643
us_000503571,0.532825,2.831646
us_000532891,0.532825,2.831648
us_000011840,0.532825,2.831649
us_000519367,0.532825,2.831651
us_000487898,0.532825,2.831654
us_000544345,0.532825,2.831656
us_000593258,0.532825,2.831659
us_000492543,0.532825,2.831666
us_000540010,0.532825,2.831667
us_000543510,0.532825,2.831670
us_000471606,0.532825,2.831671
us_000521536,0.532825,2.831673
us_000560209,0.532825,2.831677
us_000053095,0.532825,2.831684
us_000515158,0.532825,2.831689
us_000593615,0.532825,2.831694
us_000570062,0.532825,2.831695
us_000478668,0.532825,2.831697
us_000545057,0.532825,2.831706
us_000525028,0.532825,2.831707
us_000541400,0.532825,2.831710
us_000533473,0.532825,2.831711
us_000516315,0.532825,2.831714
us_000573133,0.532825,2.831715
us_000509084,0.532825,2.831717
us_000580795,0.532825,2.831718
us_000480865,0.532825,2.831719
us_000566447,0.532825,2.831725
us_000526981,0.532825,2.831729
us_000546290,0.532825,2.831730
us_000590894,0.532825,2.831731
us_000569902,0.532825,2.831733
us_000545060,0.532825,2.831733
us_000560292,0.532825,2.831743
us_000505012,0.532825,2.831748
us_000012191,0.532825,2.831753
us_000566525,0.532825,2.831761
us_000473322,0.532825,2.831781
us_000562930,0.532825,2.831788
us_000564187,0.532825,2.831790
us_000527136,0.532825,2.831792
us_000581272,0.532825,2.831795
us_000502183,0.532825,2.831799
us_000534388,0.532825,2.831801
us_000557745,0.532825,2.831803
us_000493761,0.532825,2.831804
us_000586054,0.532825,2.831804
us_000574875,0.532825,2.831804
us_000509194,0.532825,2.831806
us_000532371,0.532825,2.831807
us_000548781,0.532825,2.831807
us_000572240,0.532825,2.831807
us_000494085,0.532825,2.831810
us_000467076,0.532825,2.831814
us_000478466,0.532825,2.831817
us_000496226,0.532825,2.831820
us_000502523,0.532825,2.831825
us_000476239,0.532825,2.831827
us_000506713,0.532825,2.831827
us_000569855,0.532825,2.831828
us_000477553,0.532825,2.831828
us_000515515,0.532825,2.831835
us_000558977,0.532825,2.831835
us_000620706,0.532825,2.831835
us_000545062,0.532825,2.831838
us_000551754,0.532825,2.831844
us_000544125,0.532825,2.831846
us_000476384,0.532825,2.831847
us_000587112,0.532825,2.831850
us_000504201,0.532825,2.831858
us_000556250,0.532825,2.831860
us_000461855,0.532825,2.831862
us_000571707,0.532825,2.831864
us_000567313,0.532825,2.831865
us_000485700,0.532825,2.831877
us_000467962,0.532825,2.831881
us_000257627,0.532825,2.831884
us_000505422,0.532825,2.831890
us_000595157,0.532825,2.831891
us_000467760,0.532825,2.831892
us_000548059,0.532825,2.831897
us_000573083,0.532825,2.831898
us_000483804,0.532825,2.831907
us_000558698,0.532825,2.831910
us_000518457,0.532825,2.831911
us_000589222,0.532825,2.831920
us_000494531,0.532825,2.831920
us_000547397,0.532825,2.831927
us_000556048,0.532825,2.831929
us_000551107,0.532825,2.831939
us_000590028,0.532825,2.831940
us_000594338,0.532825,2.831947
us_000598911,0.532825,2.831948
us_000571347,0.532825,2.831951
us_000586181,0.532825,2.831957
us_000592825,0.532825,2.831961
us_000552347,0.532825,2.831967
us_000499461,0.532825,2.831980
us_000550946,0.532825,2.831980
us_000549612,0.532825,2.831991
us_000564997,0.532825,2.831991
us_000585758,0.532825,2.831996
us_000519222,0.532825,2.832005
us_000571642,0.532825,2.832007
us_000566740,0.532825,2.832010
us_000589299,0.532825,2.832013
us_000556946,0.532825,2.832020
us_000590309,0.532825,2.832024
us_000484368,0.532825,2.832029
us_000574697,0.532825,2.832041
us_000513992,0.532825,2.832042
us_000548858,0.532825,2.832042
us_000503484,0.532825,2.832046
us_000473249,0.532825,2.832049
us_000554977,0.532825,2.832050
us_000545332,0.532825,2.832051
us_000470424,0.532825,2.832052
us_000520350,0.532825,2.832062
us_000503122,0.532825,2.832065
us_000477832,0.532825,2.832066
us_000600974,0.532825,2.832069
us_000492060,0.532825,2.832073
us_000560853,0.532825,2.832075
us_000526670,0.532825,2.832096
us_000614536,0.532825,2.832103
us_000526757,0.532825,2.832104
us_000482217,0.532825,2.832106
us_000493836,0.532825,2.832108
us_000545626,0.532825,2.832108
us_000558671,0.532825,2.832111
us_000547827,0.532825,2.832122
us_000579582,0.532825,2.832123
us_000541093,0.532825,2.832125
us_000532053,0.532825,2.832128
us_000597836,0.532825,2.832130
us_000531977,0.532825,2.832135
us_000495131,0.532825,2.832138
us_000521182,0.532825,2.832138
us_000557292,0.532825,2.832139
us_000473243,0.532825,2.832145
us_000621455,0.532825,2.832149
us_000482634,0.532825,2.832153
us_000520732,0.532825,2.832153
us_000594626,0.532825,2.832154
us_000498009,0.532825,2.832164
us_000554488,0.532825,2.832166
us_000512088,0.532825,2.832181
us_000473474,0.532825,2.832186
us_000504403,0.532825,2.832188
us_000618036,0.532825,2.832192
us_000546033,0.532825,2.832192
us_000496215,0.532825,2.832192
us_000576917,0.532825,2.832203
us_000042053,0.532825,2.832208
us_000486056,0.532825,2.832210
us_000622763,0.532825,2.832211
us_000506820,0.532825,2.832212
us_000572738,0.532825,2.832216
us_000565101,0.532825,2.832216
us_000557701,0.532825,2.832222
us_000546822,0.532825,2.832223
us_000564868,0.532825,2.832224
us_000480416,0.532825,2.832228
us_000479424,0.532825,2.832231
us_000595543,0.532825,2.832242
us_000108929,0.532825,2.832245
us_000477699,0.532825,2.832246
us_000579579,0.532825,2.832248
us_000600957,0.532825,2.832262
us_000555584,0.532825,2.832263
us_000553383,0.532825,2.832264
us_000150085,0.532825,2.832267
us_000481855,0.532825,2.832272
us_000557263,0.532825,2.832277
us_000574917,0.532825,2.832277
us_000503639,0.532825,2.832283
us_000561773,0.532825,2.832284
us_000492418,0.532825,2.832296
us_000571610,0.532825,2.832296
us_000538871,0.532825,2.832303
us_000585619,0.532825,2.832306
us_000490085,0.532825,2.832311
us_000098708,0.532825,2.832311
us_000526147,0.532825,2.832319
us_000348582,0.532825,2.832321
us_000544547,0.532825,2.832327
us_000595153,0.532825,2.832332
us_000482885,0.532825,2.832333
us_000231187,0.532825,2.832344
us_000480814,0.532825,2.832352
us_000546714,0.532825,2.832355
us_000590033,0.532825,2.832357
us_000256347,0.532825,2.832367
us_000616922,0.532825,2.832368
us_000477490,0.532825,2.832369
us_000551381,0.532825,2.832375
us_000528683,0.532825,2.832378
us_000526992,0.532825,2.832388
us_000527166,0.532825,2.832389
us_000475277,0.532825,2.832394
us_000571440,0.532825,2.832395
us_000595206,0.532825,2.832405
us_000488107,0.532825,2.832406
us_000492033,0.532825,2.832414
us_000106618,0.532825,2.832414
us_000484306,0.532825,2.832419
us_000464272,0.532825,2.832426
us_000556748,0.532825,2.832428
us_000471243,0.532825,2.832431
us_000334097,0.532825,2.832447
us_000500775,0.532825,2.832450
us_000517997,0.532825,2.832459
us_000539078,0.532825,2.832467
us_000614771,0.532825,2.832481
us_000490987,0.532825,2.832493
us_000542500,0.532825,2.832494
us_000093899,0.532825,2.832500
us_000586606,0.532825,2.832518
us_000511383,0.532825,2.832527
us_000490776,0.532825,2.832538
us_000069441,0.532825,2.832545
us_000617216,0.532825,2.832551
us_000497715,0.532825,2.832551
us_000564445,0.532825,2.832551
us_000526779,0.532825,2.832552
us_000543445,0.532825,2.832554
us_000579780,0.532825,2.832555
us_000526149,0.532825,2.832556
us_000595221,0.532825,2.832558
us_000504285,0.532825,2.832563
us_000514356,0.532825,2.832564
us_000477357,0.532825,2.832565
us_000488784,0.532825,2.832567
us_000595207,0.532825,2.832567
us_000524868,0.532825,2.832574
us_000532251,0.532825,2.832575
us_000527202,0.532825,2.832579
us_000565082,0.532825,2.832582
us_000542617,0.532825,2.832583
us_000591042,0.532825,2.832589
us_000595214,0.532825,2.832592
us_000504723,0.532825,2.832595
us_000585014,0.532825,2.832604
us_000579425,0.532825,2.832605
us_000517547,0.532825,2.832607
us_000551864,0.532825,2.832616
us_000486587,0.532825,2.832620
us_000482134,0.532825,2.832626
us_000482115,0.532825,2.832630
us_000454489,0.532825,2.832637
us_000352337,0.532825,2.832639
us_000123507,0.532825,2.832643
us_000503043,0.532825,2.832650
us_000617022,0.532825,2.832653
us_000567834,0.532825,2.832654
us_000472316,0.532825,2.832655
us_000581354,0.532825,2.832662
us_000563470,0.532825,2.832665
us_000468645,0.532825,2.832671
us_000490432,0.532825,2.832673
us_000553314,0.532825,2.832682
us_000477767,0.532825,2.832683
us_000558699,0.532825,2.832685
us_000577230,0.532825,2.832687
us_000599350,0.532825,2.832695
us_000546535,0.532825,2.832701
us_000525967,0.532825,2.832717
us_000552364,0.532825,2.832726
us_000463894,0.532825,2.832733
us_000525786,0.532825,2.832735
us_000531411,0.532825,2.832736
us_000543037,0.532825,2.832737
us_000469238,0.532825,2.832737
us_000592005,0.532825,2.832739
us_000598589,0.532825,2.832741
us_000541361,0.532825,2.832746
us_000463288,0.532825,2.832751
us_000556799,0.532825,2.832765
us_000528563,0.532825,2.832768
us_000618009,0.532825,2.832769
us_000589505,0.532825,2.832772
us_000522504,0.532825,2.832778
us_000546537,0.532825,2.832780
us_000590122,0.532825,2.832786
us_000073281,0.532825,2.832786
us_000547934,0.532825,2.832791
us_000509734,0.532825,2.832797
us_000614335,0.532825,2.832798
us_000569452,0.532825,2.832809
us_000601033,0.532825,2.832810
us_000529772,0.532825,2.832810
us_000511929,0.532825,2.832816
us_000556269,0.532825,2.832821
us_000545068,0.532825,2.832823
us_000552867,0.532825,2.832825
us_000615590,0.532825,2.832833
us_000524778,0.532825,2.832836
us_000552386,0.532825,2.832837
us_000622516,0.532825,2.832842
us_000494417,0.532825,2.832847
us_000466078,0.532825,2.832851
us_000530775,0.532825,2.832851
us_000593655,0.532825,2.832854
us_000560320,0.532825,2.832856
us_000595535,0.532825,2.832857
us_000567903,0.532825,2.832859
us_000545050,0.532825,2.832860
us_000520475,0.532825,2.832863
us_000464764,0.532825,2.832866
us_000527854,0.532825,2.832866
us_000591107,0.532825,2.832868
us_000490215,0.532825,2.832868
us_000581317,0.532825,2.832870
us_000496013,0.532825,2.832877
us_000575059,0.532825,2.832882
us_000557419,0.532825,2.832885
us_000511297,0.532825,2.832890
us_000478406,0.532825,2.832890
us_000593524,0.532825,2.832892
us_000559279,0.532825,2.832894
us_000558213,0.532825,2.832896
